"","row_id","SITE","REGION","REGION_SUB","YEAR","DATE","SI_LATI","SI_LONG","DEPTH","HABITAT","REEF_ZONE","OCEAN","coral_cover","SI_LONG_360","JURISDICTION","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","long_bin_0.5","lat_bin_0.5","long_bin_2.5","lat_bin_2.5","admin","my_cell","cell_0.5","cell_2.5","region_n","region_edit_notes"
"2947",2947,"KAU-01647","Kauai","Kauai",2016,"7/26/16",22.07714,-159.76927,2.8,"ROB","Forereef","PACIFIC",0,200.23073,"MHI",25.25,1.22,11.58959943,0.237959993,0.02871802,0.00683374,8.094955541,0,0.212898739,620.5114502,132.1061054,0.047193585,25.37781,1.197669821,0.384655764,22.45169089,8.636172319,-159.7708333,22.07916667,-159.7708333,22.0625,NA,"-159.770833333333_22.0625","-159.771_22.079","-159.771_22.062",1,NA
"2948",2948,"KAU-01648","Kauai","Kauai",2016,"7/26/16",22.131119,-159.733929,5.5,"SCR","Forereef","PACIFIC",0,200.266071,"MHI",25.19,1.25,11.60288499,0.34381152,0.03392271,0.011663018,8.162232876,0,0.25784105,660.9050242,170.4084457,0.046807147,25.30892,1.184638341,0.393871021,14.20954144,5.5967266,-159.7375,22.12916667,-159.7291667,22.14583333,NA,"-159.729166666667_22.1458333333333","-159.738_22.129","-159.729_22.146",1,NA
"2949",2949,"LAN-00152","Lanai","Lanai",2012,"9/11/12",20.89798386,-156.8604393,21.7,"AGR","Forereef","PACIFIC",46.80851069,203.1395607,"MHI",25.19,1.12,11.16940646,0.126721463,0.03066467,0.003885872,7.281889108,0,0.169409794,470.3636965,79.68421676,0.042234212,25.31553,1.069181463,0.338143414,20.87709786,7.059453137,-156.8625,20.89583333,-156.8541667,20.89583333,NA,"-156.854166666667_20.8958333333333","-156.863_20.896","-156.854_20.896",1,NA
"2950",2950,"LAN-00168","Lanai","Lanai",2012,"9/11/12",20.73665125,-156.886894,13.05,"AGR","Forereef","PACIFIC",31.84931508,203.113106,"MHI",25.61,1.16,11.17082944,0.109129132,0.02570672,0.002805352,7.352613549,0,0.180134339,523.1915086,94.24475659,0.042417687,25.60078,1.085925872,0.497954581,7.625809347,3.797306695,-156.8875,20.7375,-156.8958333,20.72916667,NA,"-156.895833333333_20.7291666666667","-156.887_20.738","-156.896_20.729",1,NA
"2951",2951,"LAN-00171","Lanai","Lanai",2012,"9/4/12",20.76771802,-156.8272706,10.15,"AGR","Forereef","PACIFIC",24.39862546,203.1727294,"MHI",25.54,1.16,11.16940646,0.143102422,0.02881227,0.004123106,7.281889108,0,0.153288791,516.5019322,79.17395697,0.042384618,25.53056,1.082103045,0.207206967,8.6761559,1.797759953,-156.8291667,20.77083333,-156.8125,20.77083333,NA,"-156.8125_20.7708333333333","-156.829_20.771","-156.812_20.771",1,NA
"2952",2952,"LAN-00172","Lanai","Lanai",2012,"9/4/12",20.74234214,-156.9706601,2.9,"ROB","Forereef","PACIFIC",5.743243185,203.0293399,"MHI",25.64,1.17,11.16940646,0.099062634,0.02525674,0.002501999,7.279158195,0,0.149031805,463.1056512,69.01747125,0.042143528,25.63195,1.080220811,0.203440521,13.74002989,2.795278844,-156.9708333,20.74583333,-156.9791667,20.72916667,NA,"-156.979166666667_20.7291666666667","-156.971_20.746","-156.979_20.729",1,NA
"2953",2953,"LAN-00173","Lanai","Lanai",2012,"9/4/12",20.73717436,-156.9180317,5.75,"ROB","Forereef","PACIFIC",1.010100909,203.0819683,"MHI",25.63,1.17,11.17035065,0.129999808,0.02527954,0.003286335,7.329976434,0,0.161161573,518.135283,83.50349728,0.042293818,25.62369,1.083723673,0.405928876,9.578849605,3.88833165,-156.9208333,20.7375,-156.9375,20.72916667,NA,"-156.9375_20.7291666666667","-156.921_20.738","-156.938_20.729",1,NA
"2954",2954,"LAN-00177","Lanai","Lanai",2012,"9/11/12",20.87822972,-156.8397037,20.55,"AGR","Forereef","PACIFIC",71.62629753,203.1602963,"MHI",25.19,1.12,11.16940646,0.126721463,0.03066467,0.003885872,7.281889108,0,0.162297746,491.1042035,79.70510541,0.042234212,25.31553,1.069181463,0.149340695,8.774191295,1.31034383,-156.8375,20.87916667,-156.8541667,20.89583333,NA,"-156.854166666667_20.8958333333333","-156.838_20.879","-156.854_20.896",1,NA
"2955",2955,"LAN-00178","Lanai","Lanai",2012,"9/4/12",20.74177066,-156.8753089,11.7,"AGR","Forereef","PACIFIC",13.04347834,203.1246911,"MHI",25.61,1.16,11.16940646,0.109129132,0.02570672,0.002805352,7.281889108,0,0.162297746,491.1042035,79.70510541,0.042417687,25.60078,1.085925872,0.154524571,9.274089258,1.433074667,-156.8791667,20.74583333,-156.8958333,20.72916667,NA,"-156.895833333333_20.7291666666667","-156.879_20.746","-156.896_20.729",1,NA
"2956",2956,"LAN-00182","Lanai","Lanai",2012,"9/11/12",20.76645202,-156.829299,3.15,"AGR","Forereef","PACIFIC",32.21476511,203.170701,"MHI",25.54,1.16,11.16940646,0.143102422,0.02881227,0.004123106,7.281889108,0,0.162297746,491.1042035,79.70510541,0.042384618,25.53056,1.082103045,0.154524571,9.274089258,1.433074667,-156.8291667,20.7625,-156.8125,20.77083333,NA,"-156.8125_20.7708333333333","-156.829_20.762","-156.812_20.771",1,NA
"2957",2957,"LAN-00191","Lanai","Lanai",2012,"9/11/12",20.80065,-156.80818,2.1,"PAV","Forereef","PACIFIC",0.6666666,203.19182,"MHI",NA,NA,11.17113913,0.12619737,0.02964925,0.003741657,7.377364314,0,0.186171024,527.7312588,98.24826887,0.042595264,25.44155,1.083689531,0.622911409,11.86840499,7.392964873,-156.8041667,20.80416667,-156.8125,20.8125,NA,"-156.8125_20.8125","-156.804_20.804","-156.812_20.812",1,NA
"2958",2958,"LAN-00192","Lanai","Lanai",2012,"9/4/12",20.90005201,-157.0615841,19.45,"ROB","Forereef","PACIFIC",10.36789295,202.9384159,"MHI",25.38,1.1,11.16940646,0.144707478,0.02729426,0.003949684,7.281889108,0,0.142629753,461.6682641,65.84763028,0.041431268,25.49772,1.056402859,0.189048363,11.33934963,2.143685489,-157.0625,20.90416667,-157.0625,20.89583333,NA,"-157.0625_20.8958333333333","-157.062_20.904","-157.062_20.896",1,NA
"2959",2959,"LAN-00193","Lanai","Lanai",2012,"9/4/12",20.83457795,-156.9969382,2.55,"ROB","Forereef","PACIFIC",5.479452028,203.0030618,"MHI",25.54,1.13,11.17082944,NA,NA,NA,7.352613549,0,0.180134339,523.1915086,94.24475659,NA,NA,NA,0.497954581,7.625809347,3.797306695,-156.9958333,20.8375,-156.9791667,20.85416667,NA,"-156.979166666667_20.8541666666667","-156.996_20.837","-156.979_20.854",1,NA
"2960",2960,"LAN-00194","Lanai","Lanai",2012,"9/4/12",20.88139599,-157.0589348,22.65,"ROB","Forereef","PACIFIC",4.729729762,202.9410652,"MHI",25.38,1.1,11.17035065,0.144707478,0.02729426,0.003949684,7.329976434,0,0.161161573,518.135283,83.50349728,0.041431268,25.49772,1.056402859,0.405928876,9.578849605,3.88833165,-157.0625,20.87916667,-157.0625,20.89583333,NA,"-157.0625_20.8958333333333","-157.062_20.879","-157.062_20.896",1,NA
"2961",2961,"LAN-00196","Lanai","Lanai",2012,"9/4/12",20.79129195,-156.9909638,19.75,"MIX","Forereef","PACIFIC",6.39730637,203.0090362,"MHI",25.57,1.13,11.16940646,0.164546644,0.02498356,0.004110961,7.281889108,0,0.14272529,465.0870421,66.37968285,0.043082443,25.58612,1.102312569,0.172518534,11.42195733,1.970499339,-156.9875,20.7875,-156.9791667,20.77083333,NA,"-156.979166666667_20.7708333333333","-156.988_20.788","-156.979_20.771",1,NA
"2962",2962,"LAN-00197","Lanai","Lanai",2012,"9/4/12",20.80893712,-156.9878971,11.75,"MIX","Forereef","PACIFIC",5.36912748,203.0121029,"MHI",25.57,1.13,11.17082944,0.190274794,0.02569317,0.004888763,7.352613549,0,0.180134339,523.1915086,94.24475659,0.045044568,25.49977,1.148626136,0.497954581,7.625809347,3.797306695,-156.9875,20.8125,-156.9791667,20.8125,NA,"-156.979166666667_20.8125","-156.988_20.812","-156.979_20.812",1,NA
"2963",2963,"LAN-00198","Lanai","Lanai",2012,"9/11/12",20.7701,-156.82587,15.3,"AGR","Forereef","PACIFIC",35.69023573,203.17413,"MHI",25.54,1.16,11.16960382,0.143102422,0.02881227,0.004123106,7.291395071,0,0.152759417,516.009149,78.8252567,0.042384618,25.53056,1.082103045,0.292423248,9.692009601,2.834168932,-156.8291667,20.77083333,-156.8125,20.77083333,NA,"-156.8125_20.7708333333333","-156.829_20.771","-156.812_20.771",1,NA
"2964",2964,"LAN-00199","Lanai","Lanai",2012,"9/4/12",20.7340511,-156.887695,10.6,"AGR","Forereef","PACIFIC",41.78082191,203.112305,"MHI",25.61,1.16,11.16940646,0.109129132,0.02570672,0.002805352,7.281889108,0,0.142629753,461.6682641,65.84763028,0.042417687,25.60078,1.085925872,0.189048363,11.33934963,2.143685489,-156.8875,20.7375,-156.8958333,20.72916667,NA,"-156.895833333333_20.7291666666667","-156.887_20.738","-156.896_20.729",1,NA
"2965",2965,"LAN-00200","Lanai","Lanai",2012,"9/4/12",20.88422656,-157.0583993,5.25,"ROB","Forereef","PACIFIC",15.71906349,202.9416007,"MHI",25.38,1.1,11.16960382,0.144707478,0.02729426,0.003949684,7.291395071,0,0.152759417,516.009149,78.8252567,0.041431268,25.49772,1.056402859,0.292423248,9.692009601,2.834168932,-157.0625,20.8875,-157.0625,20.89583333,NA,"-157.0625_20.8958333333333","-157.062_20.887","-157.062_20.896",1,NA
"2966",2966,"LAN-00201","Lanai","Lanai",2012,"9/4/12",20.73700513,-156.9676673,5.55,"MIX","Forereef","PACIFIC",32.14285707,203.0323327,"MHI",25.64,1.17,11.16940646,0.099062634,0.02525674,0.002501999,7.281889108,0,0.162602445,470.0309336,76.42817884,0.042143528,25.63195,1.080220811,0.166204768,14.91577892,2.479073574,-156.9708333,20.7375,-156.9791667,20.72916667,NA,"-156.979166666667_20.7291666666667","-156.971_20.738","-156.979_20.729",1,NA
"2967",2967,"LAN-00205","Lanai","Lanai",2012,"9/4/12",20.79437683,-156.9913586,9.35,"AGR","Forereef","PACIFIC",18.18181818,203.0086414,"MHI",25.57,1.13,11.17106876,0.190274794,0.02569317,0.004888763,7.364749465,0,0.183086578,549.4360019,100.5943574,0.045044568,25.49977,1.148626136,0.89790278,26.13079497,23.46291345,-156.9875,20.79583333,-156.9791667,20.8125,NA,"-156.979166666667_20.8125","-156.988_20.796","-156.979_20.812",1,NA
"2968",2968,"LAN-00207","Lanai","Lanai",2012,"9/11/12",20.85134242,-156.8175924,20.2,"AGR","Forereef","PACIFIC",46.07508536,203.1824076,"MHI",25.35,1.16,11.17084352,0.145120167,0.03042913,0.00441588,7.353248629,0,0.168976677,550.900155,93.08927761,0.042590506,25.40456,1.081993068,0.874755927,28.70809741,25.11257836,-156.8208333,20.85416667,-156.8125,20.85416667,NA,"-156.8125_20.8541666666667","-156.821_20.854","-156.812_20.854",1,NA
"2969",2969,"LAN-00212","Lanai","Lanai",2012,"9/11/12",20.75698625,-156.8452382,4.4,"MIX","Forereef","PACIFIC",15.82491577,203.1547618,"MHI",25.57,1.15,11.1712658,0.10353396,0.02770876,0.002868798,7.37549943,0,0.155315301,489.4527749,76.01950489,0.042781768,25.41089,1.087122808,0.904552203,24.35295288,22.02851719,-156.8458333,20.75416667,-156.8541667,20.77083333,NA,"-156.854166666667_20.7708333333333","-156.846_20.754","-156.854_20.771",1,NA
"2970",2970,"LAN-00218","Lanai","Lanai",2012,"9/11/12",20.85625128,-156.8218812,15.3,"AGR","Forereef","PACIFIC",44.59459458,203.1781188,"MHI",25.35,1.16,11.17046332,0.145120167,0.03042913,0.00441588,7.335035706,0,0.1737366,570.0927497,99.04597591,0.042590506,25.40456,1.081993068,0.926369875,25.47151961,23.59604843,-156.8208333,20.85416667,-156.8125,20.85416667,NA,"-156.8125_20.8541666666667","-156.821_20.854","-156.812_20.854",1,NA
"2971",2971,"LAN-00221","Lanai","Lanai",2012,"9/11/12",20.84348104,-156.8148742,4.8,"MIX","Forereef","PACIFIC",38.59060411,203.1851258,"MHI",25.35,1.16,11.17004071,0.145120167,0.03042913,0.00441588,7.314771186,0,0.137003905,574.3802475,78.69233704,0.042590506,25.40456,1.081993068,0.932008814,27.3539012,25.49407701,-156.8125,20.84583333,-156.8125,20.85416667,NA,"-156.8125_20.8541666666667","-156.812_20.846","-156.812_20.854",1,NA
"2972",2972,"LAN-00225","Lanai","Lanai",2012,"9/11/12",20.81785,-156.80247,5.75,"AGR","Forereef","PACIFIC",33.89261746,203.19753,"MHI",25.35,1.16,11.17070273,0.12619737,0.02964925,0.003741657,7.347129165,0,0.168976677,550.900155,93.08927761,0.042595264,25.44155,1.083689531,0.95728767,22.998115,22.01581193,-156.8041667,20.82083333,-156.8125,20.8125,NA,"-156.8125_20.8125","-156.804_20.821","-156.812_20.812",1,NA
"2973",2973,"LAN-00227","Lanai","Lanai",2012,"9/11/12",20.7965,-156.80974,3.35,"AGR","Forereef","PACIFIC",11.40939594,203.19026,"MHI",25.54,1.16,11.17046332,0.12619737,0.02964925,0.003741657,7.335035706,0,0.1737366,570.0927497,99.04597591,0.042595264,25.44155,1.083689531,0.926369875,25.47151961,23.59604843,-156.8125,20.79583333,-156.8125,20.8125,NA,"-156.8125_20.8125","-156.812_20.796","-156.812_20.812",1,NA
"2974",2974,"LAN-00231","Lanai","Lanai",2012,"9/4/12",20.73068166,-156.892778,24.75,"AGR","Forereef","PACIFIC",3.70370364,203.107222,"MHI",25.61,1.16,11.17070273,0.109129132,0.02570672,0.002805352,7.347129165,0,0.168976677,550.900155,93.08927761,0.042417687,25.60078,1.085925872,0.95728767,22.998115,22.01581193,-156.8958333,20.72916667,-156.8958333,20.72916667,NA,"-156.895833333333_20.7291666666667","-156.896_20.729","-156.896_20.729",1,NA
"2975",2975,"LAN-00234","Lanai","Lanai",2012,"9/4/12",20.79500078,-156.990998,11.65,"AGR","Forereef","PACIFIC",6.802721116,203.009002,"MHI",25.57,1.13,11.17004071,0.190274794,0.02569317,0.004888763,7.314771186,0,0.137003905,574.3802475,78.69233704,0.045044568,25.49977,1.148626136,0.932008814,27.3539012,25.49407701,-156.9875,20.79583333,-156.9791667,20.8125,NA,"-156.979166666667_20.8125","-156.988_20.796","-156.979_20.812",1,NA
"2976",2976,"LAN-00235","Lanai","Lanai",2012,"9/4/12",20.81730184,-156.9885845,5.4,"ROB","Forereef","PACIFIC",7.070707078,203.0114155,"MHI",25.57,1.13,11.17046332,0.190274794,0.02569317,0.004888763,7.335035706,0,0.1737366,570.0927497,99.04597591,0.045044568,25.49977,1.148626136,0.926369875,25.47151961,23.59604843,-156.9875,20.82083333,-156.9791667,20.8125,NA,"-156.979166666667_20.8125","-156.988_20.821","-156.979_20.812",1,NA
"2977",2977,"LAN-00237","Lanai","Lanai",2013,"8/21/13",20.92963938,-157.0046242,4.2,"PAV","Forereef","PACIFIC",0.336700303,202.9953758,"MHI",25.19,1.1,11.17004071,0.251146611,0.03122556,0.007842194,7.314771186,0,0.137003905,574.3802475,78.69233704,0.040872101,25.35695,1.036391818,0.932008814,27.3539012,25.49407701,-157.0041667,20.92916667,-157.0208333,20.9375,NA,"-157.020833333333_20.9375","-157.004_20.929","-157.021_20.938",1,NA
"2978",2978,"LAN-00238","Lanai","Lanai",2013,"8/21/13",20.88844081,-156.8522102,17.85,"AGR","Forereef","PACIFIC",6.756756751,203.1477898,"MHI",25.19,1.12,11.16940646,0.126721463,0.03066467,0.003885872,7.281889108,0,0.162297746,491.1042035,79.70510541,0.042234212,25.31553,1.069181463,0.154524571,9.274089258,1.433074667,-156.8541667,20.8875,-156.8541667,20.89583333,NA,"-156.854166666667_20.8958333333333","-156.854_20.887","-156.854_20.896",1,NA
"2979",2979,"LAN-00239","Lanai","Lanai",2013,"8/21/13",20.89887436,-156.861778,20.3,"AGR","Forereef","PACIFIC",10.44303797,203.138222,"MHI",25.19,1.12,11.16940646,0.126721463,0.03066467,0.003885872,7.281889108,0,0.153288791,516.5019322,79.17395697,0.042234212,25.31553,1.069181463,0.207206967,8.6761559,1.797759953,-156.8625,20.89583333,-156.8541667,20.89583333,NA,"-156.854166666667_20.8958333333333","-156.863_20.896","-156.854_20.896",1,NA
"2980",2980,"LAN-00241","Lanai","Lanai",2013,"8/21/13",20.92536863,-156.8989264,22.7,"SCR","Forereef","PACIFIC",5.151515105,203.1010736,"MHI",25.12,1.11,11.16940646,0.154100003,0.03043748,0.004690416,7.281889108,0,0.17332812,483.5061959,83.80521989,0.041083318,25.30006,1.03941041,0.161285903,10.43398603,1.682854857,-156.8958333,20.92916667,-156.8958333,20.9375,NA,"-156.895833333333_20.9375","-156.896_20.929","-156.896_20.938",1,NA
"2981",2981,"LAN-00242","Lanai","Lanai",2013,"8/21/13",20.90388372,-156.8753423,7.2,"AGR","Forereef","PACIFIC",37.87375414,203.1246577,"MHI",25.11,1.12,11.16940646,0.14281203,0.03003614,0.004289522,7.281889108,0,0.153288791,516.5019322,79.17395697,0.042234212,25.31553,1.069181463,0.207206967,8.6761559,1.797759953,-156.8791667,20.90416667,-156.8958333,20.89583333,NA,"-156.895833333333_20.8958333333333","-156.879_20.904","-156.896_20.896",1,NA
"2982",2982,"LAN-00243","Lanai","Lanai",2013,"8/21/13",20.90838371,-156.8838787,1.85,"AGR","Forereef","PACIFIC",3.481012658,203.1161213,"MHI",25.11,1.12,11.17082944,0.14281203,0.03003614,0.004289522,7.352613549,0,0.180134339,523.1915086,94.24475659,0.042234212,25.31553,1.069181463,0.497954581,7.625809347,3.797306695,-156.8875,20.9125,-156.8958333,20.89583333,NA,"-156.895833333333_20.8958333333333","-156.887_20.913","-156.896_20.896",1,NA
"2983",2983,"LAN-00244","Lanai","Lanai",2013,"8/21/13",20.92600079,-156.9158729,14.55,"AGR","Forereef","PACIFIC",10.80246914,203.0841271,"MHI",25.12,1.11,11.17113913,0.154100003,0.03043748,0.004690416,7.377364314,0,0.186171024,527.7312588,98.24826887,0.041083318,25.30006,1.03941041,0.622911409,11.86840499,7.392964873,-156.9125,20.92916667,-156.8958333,20.9375,NA,"-156.895833333333_20.9375","-156.912_20.929","-156.896_20.938",1,NA
"2984",2984,"LAN-00249","Lanai","Lanai",2013,"8/21/13",20.88514932,-156.854819,2.5,"MIX","Forereef","PACIFIC",21.86495177,203.145181,"MHI",25.19,1.12,11.16940646,0.126721463,0.03066467,0.003885872,7.281889108,0,0.153288791,516.5019322,79.17395697,0.042234212,25.31553,1.069181463,0.207206967,8.6761559,1.797759953,-156.8541667,20.8875,-156.8541667,20.89583333,NA,"-156.854166666667_20.8958333333333","-156.854_20.887","-156.854_20.896",1,NA
"2985",2985,"LAN-00250","Lanai","Lanai",2013,"8/21/13",20.92758388,-156.9672867,9.05,"PPR","Forereef","PACIFIC",1.320132033,203.0327133,"MHI",25.14,1.1,11.17082944,0.179143488,0.03042126,0.005449771,7.352613549,0,0.180134339,523.1915086,94.24475659,0.041099915,25.30661,1.040099514,0.497954581,7.625809347,3.797306695,-156.9708333,20.92916667,-156.9791667,20.9375,NA,"-156.979166666667_20.9375","-156.971_20.929","-156.979_20.938",1,NA
"2986",2986,"LAN-00252","Lanai","Lanai",2013,"8/21/13",20.88109466,-156.8468314,8.25,"APS","Forereef","PACIFIC",47.18309865,203.1531686,"MHI",25.19,1.12,11.17035065,0.126721463,0.03066467,0.003885872,7.329976434,0,0.161161573,518.135283,83.50349728,0.042234212,25.31553,1.069181463,0.405928876,9.578849605,3.88833165,-156.8458333,20.87916667,-156.8541667,20.89583333,NA,"-156.854166666667_20.8958333333333","-156.846_20.879","-156.854_20.896",1,NA
"2987",2987,"LAN-00254","Lanai","Lanai",2013,"8/21/13",20.9231869,-156.9171419,3.3,"AGR","Forereef","PACIFIC",5.538461482,203.0828581,"MHI",25.12,1.11,11.17035065,0.178869316,0.03046789,0.005449771,7.329976434,0,0.161161573,518.135283,83.50349728,0.041099915,25.30661,1.040099514,0.405928876,9.578849605,3.88833165,-156.9208333,20.92083333,-156.9375,20.9375,NA,"-156.9375_20.9375","-156.921_20.921","-156.938_20.938",1,NA
"2988",2988,"LAN-00255","Lanai","Lanai",2013,"8/21/13",20.92447051,-156.942032,1.9,"PAV","Forereef","PACIFIC",3.124999993,203.057968,"MHI",25.14,1.1,11.17082944,0.178869316,0.03046789,0.005449771,7.352613549,0,0.180134339,523.1915086,94.24475659,0.041099915,25.30661,1.040099514,0.497954581,7.625809347,3.797306695,-156.9458333,20.92083333,-156.9375,20.9375,NA,"-156.9375_20.9375","-156.946_20.921","-156.938_20.938",1,NA
"2989",2989,"LAN-00257","Lanai","Lanai",2013,"8/22/13",20.73436433,-156.9433788,19.25,"AGR","Forereef","PACIFIC",9.929078014,203.0566212,"MHI",25.64,1.17,11.17082944,0.129999808,0.02527954,0.003286335,7.352613549,0,0.180134339,523.1915086,94.24475659,0.042293818,25.62369,1.083723673,0.497954581,7.625809347,3.797306695,-156.9458333,20.7375,-156.9375,20.72916667,NA,"-156.9375_20.7291666666667","-156.946_20.738","-156.938_20.729",1,NA
"2990",2990,"LAN-00261","Lanai","Lanai",2013,"8/22/13",20.73476558,-156.9249977,4,"AGR","Forereef","PACIFIC",10.56105611,203.0750023,"MHI",25.63,1.17,11.17113913,0.129999808,0.02527954,0.003286335,7.377364314,0,0.186171024,527.7312588,98.24826887,0.042293818,25.62369,1.083723673,0.622911409,11.86840499,7.392964873,-156.9208333,20.7375,-156.9375,20.72916667,NA,"-156.9375_20.7291666666667","-156.921_20.738","-156.938_20.729",1,NA
"2991",2991,"LAN-00264","Lanai","Lanai",2013,"8/22/13",20.80496008,-156.8037987,13.55,"AGR","Forereef","PACIFIC",31.0030395,203.1962013,"MHI",NA,NA,11.16940646,0.12619737,0.02964925,0.003741657,7.281889108,0,0.147427798,495.1602529,73.00038596,0.042595264,25.44155,1.083689531,0.16048256,8.784047088,1.409686361,-156.8041667,20.80416667,-156.8125,20.8125,NA,"-156.8125_20.8125","-156.804_20.804","-156.812_20.812",1,NA
"2992",2992,"LAN-00265","Lanai","Lanai",2013,"8/22/13",20.77903225,-156.8209134,17.85,"AGR","Forereef","PACIFIC",19.23076923,203.1790866,"MHI",25.54,1.16,11.16940646,0.143102422,0.02881227,0.004123106,7.281889108,0,0.143001474,506.3465886,72.40830842,0.042384618,25.53056,1.082103045,0.14380993,8.196183933,1.178692639,-156.8208333,20.77916667,-156.8125,20.77083333,NA,"-156.8125_20.7708333333333","-156.821_20.779","-156.812_20.771",1,NA
"2993",2993,"LAN-00269","Lanai","Lanai",2013,"8/22/13",20.7621278,-156.8334504,8.95,"AGR","Forereef","PACIFIC",19.67741935,203.1665496,"MHI",NA,NA,11.16940646,0.10353396,0.02770876,0.002868798,7.281889108,0,0.153288791,516.5019322,79.17395697,0.042781768,25.41089,1.087122808,0.207206967,8.6761559,1.797759953,-156.8375,20.7625,-156.8541667,20.77083333,NA,"-156.854166666667_20.7708333333333","-156.838_20.762","-156.854_20.771",1,NA
"2994",2994,"LAN-00272","Lanai","Lanai",2013,"8/22/13",20.74276376,-156.8760382,8,"AGR","Forereef","PACIFIC",3.921568586,203.1239618,"MHI",25.61,1.16,11.17035065,0.109129132,0.02570672,0.002805352,7.329976434,0,0.161161573,518.135283,83.50349728,0.042417687,25.60078,1.085925872,0.405928876,9.578849605,3.88833165,-156.8791667,20.74583333,-156.8958333,20.72916667,NA,"-156.895833333333_20.7291666666667","-156.879_20.746","-156.896_20.729",1,NA
