"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI","SI_LONG","YEAR","DATE","SI_LONG_360","REGION_NEW","long_bin_2.5","lat_bin_2.5","c_sst_mean","c_sst_sd","human_pop50","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd"
"4174",4174,"PACIFIC","SAMOA","Tutuila",-14.29200682,-170.7732862,2015,"3/1/15",189.2267138,"SAMOA",-170.7708333,-14.3125,28.3200000000001,0.93,54430,10.9046891234807,0.148666122561971,0.02480604,0.00368781778291716,144.409606933594,4.97955463536236,0,0.164626286171323,402.339323451335,66.2356286004758,0.0457253348079979,27.86526,1.27414834301191,0.179781503573126,20.1932029222626,3.63036438332162
"4175",4175,"PACIFIC","SAMOA","Tutuila",-14.25386187,-170.596067,2015,"2/27/15",189.403933,"SAMOA",-170.6041667,-14.27083333,28.17,0.95,54430,10.9046891234807,0.186875635320615,0.02680922,0.00500999001995014,144.409606933594,4.97955463536236,0,0.141131352537875,387.837128316958,54.7359784837777,0.0277417070523805,28.29184,0.784863937252821,0.178034655991222,18.0585603255463,3.21504957525536
"4176",4176,"PACIFIC","SAMOA","Tutuila",-14.24690162,-170.5786517,2015,"3/3/15",189.4213483,"SAMOA",-170.5625,-14.22916667,28.17,0.95,54430,10.9046891234807,0.189218785057797,0.026169,0.00495166638617749,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0241989579865661,28.47538,0.689074524271504,0.17060401556113,21.8672885703932,3.73064723954309
"4177",4177,"PACIFIC","SAMOA","Tutuila",-14.36863393,-170.7627802,2015,"3/6/15",189.2372198,"SAMOA",-170.7708333,-14.35416667,28.17,1,54430,10.9046891234807,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.172586572201748,402.020738192441,69.3833811586497,0.0278693650309242,28.38312,0.791019531996524,0.177577024666493,19.4045763530642,3.44580693369093
"4178",4178,"PACIFIC","SAMOA","Tutuila",-14.27730655,-170.5383293,2015,"3/3/15",189.4616707,"SAMOA",-170.5208333,-14.27083333,28.18,0.97,54430,10.9046891234807,0.198886905995316,0.02568704,0.00510881590977792,144.409606933594,4.97955463536236,0,0.164626286171323,402.339323451335,66.2356286004758,0.0237866839408348,28.42659,0.676174311845696,0.179781503573126,20.1932029222626,3.63036438332162
"4179",4179,"PACIFIC","SAMOA","Tutuila",-14.27967737,-170.5486776,2015,"3/28/15",189.4513224,"SAMOA",-170.5625,-14.27083333,28.18,0.97,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.164626286171323,402.339323451335,66.2356286004758,0.0261844221566323,28.24272,0.739519303331563,0.179781503573126,20.1932029222626,3.63036438332162
"4180",4180,"PACIFIC","SAMOA","Tutuila",-14.34344388,-170.7184548,2015,"3/27/15",189.2815452,"SAMOA",-170.7291667,-14.35416667,28.19,1,0,0,0.163407679940755,0.02552714,0.00417133072292284,144.409606933594,4.97955463536236,0,0.15415722674464,394.470293377469,60.8104464602153,0.0274655651032114,28.37041,0.779209342859799,0.223855033222791,17.0051223390064,3.8066822261559
"4181",4181,"PACIFIC","SAMOA","Tutuila",-14.33630928,-170.7041501,2015,"3/27/15",189.2958499,"SAMOA",-170.6875,-14.35416667,28.19,1,54430,10.9046891234807,0.180305945525654,0.02601365,0.00469041575982343,144.409606933594,4.97955463536236,0,0.169100935658262,453.604257106781,76.7049042953274,0.0246490913571176,28.41631,0.700436221222175,0.162731795527474,23.5413742185239,3.83093009576457
"4182",4182,"PACIFIC","SAMOA","Tutuila",-14.31463578,-170.6546107,2015,"3/2/15",189.3453893,"SAMOA",-170.6458333,-14.3125,28.21,1.03,54430,10.9046891234807,0.239965619202406,0.02761107,0.00662570750939098,144.409606933594,4.97955463536236,0,0.163195762221512,407.856178124043,66.5603998657061,0.0245409419264008,28.41913,0.697432218928836,0.190618239241407,18.5191172741319,3.53008152710014
"4183",4183,"PACIFIC","SAMOA","Tutuila",-14.27114502,-170.5647221,2015,"3/3/15",189.4352779,"SAMOA",-170.5625,-14.27083333,28.17,0.95,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.164626286171323,402.339323451335,66.2356286004758,0.0261844221566323,28.24272,0.739519303331563,0.179781503573126,20.1932029222626,3.63036438332162
"4184",4184,"PACIFIC","SAMOA","Tutuila",-14.28069745,-170.7316797,2015,"3/4/15",189.2683203,"SAMOA",-170.7291667,-14.27083333,28.33,0.93,54430,10.9046891234807,0.1549795884634,0.02490684,0.00386005181312376,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0252889598467289,28.54275,0.72181645866522,0.174643275085283,19.3514407516867,3.37959899049337
"4185",4185,"PACIFIC","SAMOA","Tutuila",-14.24473406,-170.6617562,2015,"2/27/15",189.3382438,"SAMOA",-170.6458333,-14.22916667,28.24,0.95,54430,10.9046891234807,0.14262703578,0.02669821,0.00380788655293195,144.409606933594,4.97955463536236,0,0.214239712827417,443.207402006785,94.9526265289194,0.023890207455083,28.50225,0.68092466543664,0.171693370038908,19.2983051503092,3.31339104729581
"4186",4186,"PACIFIC","SAMOA","Tutuila",-14.27702383,-170.5461749,2015,"3/28/15",189.4538251,"SAMOA",-170.5625,-14.27083333,28.18,0.97,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.141131352537875,387.837128316958,54.7359784837777,0.0261844221566323,28.24272,0.739519303331563,0.178034655991222,18.0585603255463,3.21504957525536
"4187",4187,"PACIFIC","SAMOA","Tutuila",-14.35340686,-170.7294308,2015,"3/27/15",189.2705692,"SAMOA",-170.7291667,-14.35416667,28.19,1,54430,10.9046891234807,0.163407679940755,0.02552714,0.00417133072292284,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0274655651032114,28.37041,0.779209342859799,0.174643275085283,19.3514407516867,3.37959899049337
"4188",4188,"PACIFIC","SAMOA","Tutuila",-14.35936564,-170.7837412,2015,"3/5/15",189.2162588,"SAMOA",-170.7708333,-14.35416667,28.23,0.96,54430,10.9046891234807,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.172586572201748,402.020738192441,69.3833811586497,0.0278693650309242,28.38312,0.791019531996524,0.177577024666493,19.4045763530642,3.44580693369093
"4189",4189,"PACIFIC","SAMOA","Tutuila",-14.27632151,-170.5760369,2015,"3/3/15",189.4239631,"SAMOA",-170.5625,-14.27083333,28.17,0.95,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.172586572201748,402.020738192441,69.3833811586497,0.0261844221566323,28.24272,0.739519303331563,0.177577024666493,19.4045763530642,3.44580693369093
"4190",4190,"PACIFIC","SAMOA","Tutuila",-14.2831396,-170.5982061,2015,"3/2/15",189.4017939,"SAMOA",-170.6041667,-14.27083333,28.17,0.95,54430,10.9046891234807,0.186875635320615,0.02680922,0.00500999001995014,144.409606933594,4.97955463536236,0,0.164626286171323,402.339323451335,66.2356286004758,0.0277417070523805,28.29184,0.784863937252821,0.179781503573126,20.1932029222626,3.63036438332162
"4191",4191,"PACIFIC","SAMOA","Tutuila",-14.2665835,-170.7712204,2015,"3/1/15",189.2287796,"SAMOA",-170.7708333,-14.27083333,28.33,0.93,54430,10.9046891234807,0.156189883954572,0.02429564,0.00379473319220206,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0242403101021983,28.57196,0.692593170627606,0.174643275085283,19.3514407516867,3.37959899049337
"4192",4192,"PACIFIC","SAMOA","Tutuila",-14.29242902,-170.8023886,2015,"3/1/15",189.1976114,"SAMOA",-170.8125,-14.3125,28.3200000000001,0.93,54430,10.9046891234807,0.142072181982258,0.02508377,0.00356370593624109,144.409606933594,4.97955463536236,0,0.188887754640528,397.946052560843,75.1671363362791,0.0276190551587228,28.46385,0.786144643179612,0.165326147293622,18.4331372719212,3.04747956770119
"4193",4193,"PACIFIC","SAMOA","Tutuila",-14.24523437,-170.6712226,2015,"2/27/15",189.3287774,"SAMOA",-170.6875,-14.22916667,28.24,0.95,54430,10.9046891234807,0.158702697753142,0.02605636,0.00413521462562707,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.023854650961678,28.526,0.680477773332825,0.174643275085283,19.3514407516867,3.37959899049337
"4194",4194,"PACIFIC","SAMOA","Tutuila",-14.2453969,-170.5740322,2015,"3/3/15",189.4259678,"SAMOA",-170.5625,-14.22916667,28.18,0.98,54430,10.9046891234807,0.189218785057797,0.026169,0.00495166638617749,144.409606933594,4.97955463536236,0,0.180827909856973,378.586426251473,68.4589921592748,0.0241989579865661,28.47538,0.689074524271504,0.163557122556213,20.8055624577082,3.40289792874633
"4195",4195,"PACIFIC","SAMOA","Tutuila",-14.36607175,-170.7638888,2015,"3/5/15",189.2361112,"SAMOA",-170.7708333,-14.35416667,28.17,1,54430,10.9046891234807,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0278693650309242,28.38312,0.791019531996524,0.174643275085283,19.3514407516867,3.37959899049337
"4196",4196,"PACIFIC","SAMOA","Tutuila",-14.36657223,-170.7630362,2015,"3/6/15",189.2369638,"SAMOA",-170.7708333,-14.35416667,28.17,1,54430,10.9046891234807,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.188887754640528,397.946052560843,75.1671363362791,0.0278693650309242,28.38312,0.791019531996524,0.165326147293622,18.4331372719212,3.04747956770119
"4197",4197,"PACIFIC","SAMOA","Tutuila",-14.27903046,-170.5473913,2015,"3/29/15",189.4526087,"SAMOA",-170.5625,-14.27083333,28.18,0.97,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0261844221566323,28.24272,0.739519303331563,0.174643275085283,19.3514407516867,3.37959899049337
"4198",4198,"PACIFIC","SAMOA","Tutuila",-14.33440089,-170.7012029,2015,"3/27/15",189.2987971,"SAMOA",-170.6875,-14.35416667,28.19,1,54430,10.9046891234807,0.180305945525654,0.02601365,0.00469041575982343,144.409606933594,4.97955463536236,0,0.163195762221512,407.856178124043,66.5603998657061,0.0246490913571176,28.41631,0.700436221222175,0.190618239241407,18.5191172741319,3.53008152710014
"4199",4199,"PACIFIC","SAMOA","Tutuila",-14.33655119,-170.7943785,2015,"3/6/15",189.2056215,"SAMOA",-170.8125,-14.35416667,28.23,0.96,54430,10.9046891234807,0.168229903212913,0.025705,0.00432434966208793,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0243860110227036,28.47089,0.694291437366183,0.174643275085283,19.3514407516867,3.37959899049337
"4200",4200,"PACIFIC","SAMOA","Tutuila",-14.2903814,-170.5452216,2015,"3/28/15",189.4547784,"SAMOA",-170.5625,-14.27083333,28.18,0.99,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.188887754640528,397.946052560843,75.1671363362791,0.0261844221566323,28.24272,0.739519303331563,0.165326147293622,18.4331372719212,3.04747956770119
"4201",4201,"PACIFIC","SAMOA","Tutuila",-14.26408871,-170.5618967,2015,"3/3/15",189.4381033,"SAMOA",-170.5625,-14.27083333,28.18,0.97,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.171819932541322,411.097183530582,70.6346903421521,0.0261844221566323,28.24272,0.739519303331563,0.157598750072404,18.4024637248872,2.90020528129498
"4202",4202,"PACIFIC","SAMOA","Tutuila",-14.28939384,-170.7909949,2015,"3/1/15",189.2090051,"SAMOA",-170.7708333,-14.27083333,28.3200000000001,0.93,54430,10.9046891234807,0.156189883954572,0.02429564,0.00379473319220206,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0242403101021983,28.57196,0.692593170627606,0.174643275085283,19.3514407516867,3.37959899049337
"4203",4203,"PACIFIC","SAMOA","Tutuila",-14.25808802,-170.7037365,2015,"3/4/15",189.2962635,"SAMOA",-170.6875,-14.27083333,28.27,0.95,54430,10.9046891234807,0.164228121847435,0.02640167,0.00433589667773576,144.409606933594,4.97955463536236,0,0.214239712827417,443.207402006785,94.9526265289194,0.0423589880542287,28.24586,1.19646604632142,0.171693370038908,19.2983051503092,3.31339104729581
"4204",4204,"PACIFIC","SAMOA","Tutuila",-14.2497031,-170.6578363,2015,"2/27/15",189.3421637,"SAMOA",-170.6458333,-14.22916667,28.24,0.95,54430,10.9046891234807,0.14262703578,0.02669821,0.00380788655293195,144.409606933594,4.97955463536236,0,0.180827909856973,378.586426251473,68.4589921592748,0.023890207455083,28.50225,0.68092466543664,0.163557122556213,20.8055624577082,3.40289792874633
"4205",4205,"PACIFIC","SAMOA","Tutuila",-14.2775656,-170.5140659,2015,"3/29/15",189.4859341,"SAMOA",-170.5208333,-14.27083333,28.18,0.96,54430,10.9046891234807,0.198886905995316,0.02568704,0.00510881590977792,144.409606933594,4.97955463536236,0,0.169100935658262,453.604257106781,76.7049042953274,0.0237866839408348,28.42659,0.676174311845696,0.162731795527474,23.5413742185239,3.83093009576457
"4206",4206,"PACIFIC","SAMOA","Tutuila",-14.33598356,-170.7019888,2015,"3/7/15",189.2980112,"SAMOA",-170.6875,-14.35416667,28.19,1,54430,10.9046891234807,0.180305945525654,0.02601365,0.00469041575982343,144.409606933594,4.97955463536236,0,0.188887754640528,397.946052560843,75.1671363362791,0.0246490913571176,28.41631,0.700436221222175,0.165326147293622,18.4331372719212,3.04747956770119
"4207",4207,"PACIFIC","SAMOA","Tutuila",-14.30398255,-170.6862373,2015,"2/26/15",189.3137627,"SAMOA",-170.6875,-14.3125,28.21,1.03,54430,10.9046891234807,0.194789277974569,0.02642761,0.0051478150704935,144.409606933594,4.97955463536236,0,0.164626286171323,402.339323451335,66.2356286004758,0.0289015044833748,28.3643,0.819770943617789,0.179781503573126,20.1932029222626,3.63036438332162
"4208",4208,"PACIFIC","SAMOA","Tutuila",-14.35969672,-170.7817442,2015,"3/27/15",189.2182558,"SAMOA",-170.7708333,-14.35416667,28.23,0.96,54430,10.9046891234807,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0278693650309242,28.38312,0.791019531996524,0.17060401556113,21.8672885703932,3.73064723954309
"4209",4209,"PACIFIC","SAMOA","Tutuila",-14.27502039,-170.5752413,2015,"2/28/15",189.4247587,"SAMOA",-170.5625,-14.27083333,28.17,0.95,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.169100935658262,453.604257106781,76.7049042953274,0.0261844221566323,28.24272,0.739519303331563,0.162731795527474,23.5413742185239,3.83093009576457
"4210",4210,"PACIFIC","SAMOA","Tutuila",-14.241373,-170.6788504,2015,"3/4/15",189.3211496,"SAMOA",-170.6875,-14.22916667,28.24,0.95,54430,10.9046891234807,0.158702697753142,0.02605636,0.00413521462562707,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.023854650961678,28.526,0.680477773332825,0.174643275085283,19.3514407516867,3.37959899049337
"4211",4211,"PACIFIC","SAMOA","Tutuila",-14.36384602,-170.7628876,2015,"2/17/15",189.2371124,"SAMOA",-170.7708333,-14.35416667,28.17,1,54430,10.9046891234807,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.169100935658262,453.604257106781,76.7049042953274,0.0278693650309242,28.38312,0.791019531996524,0.162731795527474,23.5413742185239,3.83093009576457
"4212",4212,"PACIFIC","SAMOA","Tutuila",-14.36448639,-170.7624339,2015,"3/6/15",189.2375661,"SAMOA",-170.7708333,-14.35416667,28.17,1,54430,10.9046891234807,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.169100935658262,453.604257106781,76.7049042953274,0.0278693650309242,28.38312,0.791019531996524,0.162731795527474,23.5413742185239,3.83093009576457
"4213",4213,"PACIFIC","SAMOA","Tutuila",-14.28530842,-170.5376673,2015,"3/29/15",189.4623327,"SAMOA",-170.5208333,-14.27083333,28.18,0.97,54430,10.9046891234807,0.198886905995316,0.02568704,0.00510881590977792,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0237866839408348,28.42659,0.676174311845696,0.17060401556113,21.8672885703932,3.73064723954309
"4214",4214,"PACIFIC","SAMOA","Tutuila",-14.27612051,-170.5483165,2015,"3/28/15",189.4516835,"SAMOA",-170.5625,-14.27083333,28.18,0.97,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.188887754640528,397.946052560843,75.1671363362791,0.0261844221566323,28.24272,0.739519303331563,0.165326147293622,18.4331372719212,3.04747956770119
"4215",4215,"PACIFIC","SAMOA","Tutuila",-14.34407269,-170.719443,2015,"3/12/15",189.280557,"SAMOA",-170.7291667,-14.35416667,28.19,1,0,0,0.163407679940755,0.02552714,0.00417133072292284,144.409606933594,4.97955463536236,0,0.195511725154497,397.396415980234,77.6956588585096,0.0274655651032114,28.37041,0.779209342859799,0.165432157971747,19.2539943614883,3.18522983679685
"4216",4216,"PACIFIC","SAMOA","Tutuila",-14.35573485,-170.7865339,2015,"3/5/15",189.2134661,"SAMOA",-170.7708333,-14.35416667,28.23,0.96,0,0,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.195511725154497,397.396415980234,77.6956588585096,0.0278693650309242,28.38312,0.791019531996524,0.165432157971747,19.2539943614883,3.18522983679685
"4217",4217,"PACIFIC","SAMOA","Tutuila",-14.30030088,-170.576797,2015,"2/28/15",189.423203,"SAMOA",-170.5625,-14.3125,28.18,1.01,54430,10.9046891234807,0.182854585006529,0.02565107,0.00469041575982343,144.409606933594,4.97955463536236,0,0.166674839857291,436.143906115671,72.6942157065629,0.0245428363388605,28.40456,0.697128467357344,0.155485752211604,19.0068004430142,2.95528666401792
"4218",4218,"PACIFIC","SAMOA","Tutuila",-14.30564518,-170.8285034,2015,"3/1/15",189.1714966,"SAMOA",-170.8125,-14.3125,28.31,0.95,54430,10.9046891234807,0.142072181982258,0.02508377,0.00356370593624109,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0276190551587228,28.46385,0.786144643179612,0.174643275085283,19.3514407516867,3.37959899049337
"4219",4219,"PACIFIC","SAMOA","Tutuila",-14.24946313,-170.5619028,2015,"3/3/15",189.4380972,"SAMOA",-170.5625,-14.22916667,28.18,0.97,54430,10.9046891234807,0.189218785057797,0.026169,0.00495166638617749,144.409606933594,4.97955463536236,0,0.169100935658262,453.604257106781,76.7049042953274,0.0241989579865661,28.47538,0.689074524271504,0.162731795527474,23.5413742185239,3.83093009576457
"4220",4220,"PACIFIC","SAMOA","Tutuila",-14.24649401,-170.6221015,2015,"2/27/15",189.3778985,"SAMOA",-170.6041667,-14.22916667,28.22,0.96,54430,10.9046891234807,0.190450531236973,0.02609554,0.00496990945591567,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0247195445929764,28.49056,0.704273668398869,0.174643275085283,19.3514407516867,3.37959899049337
"4221",4221,"PACIFIC","SAMOA","Tutuila",-14.25285554,-170.6456568,2015,"2/27/15",189.3543432,"SAMOA",-170.6458333,-14.27083333,28.22,0.96,54430,10.9046891234807,0.170275074048423,0.02735765,0.00465832587954085,144.409606933594,4.97955463536236,0,0.188887754640528,397.946052560843,75.1671363362791,0.0382002112837973,28.24121,1.07882018891009,0.165326147293622,18.4331372719212,3.04747956770119
