"","SITE","REGION","REGION_SUB","YEAR","DATE","SI_LATI","SI_LONG","DEPTH","HABITAT","REEF_ZONE","OCEAN","ll_id","long_bin_2.5","lat_bin_2.5","coral_cover"
"3812","USVI-117","USVI","STTSTJ",2013,2013-07-12,18.34291,-64.66015,6.858,"PVMT",NA,"CARIB",509,-64.6458333333333,18.3541666666667,0
"3813","USVI-118","USVI","STTSTJ",2013,2013-07-11,18.34857,-64.78415,3.5052,"SCR",NA,"CARIB",510,-64.7708333333333,18.3541666666667,0
"3814","USVI-119","USVI","STTSTJ",2013,2013-07-17,18.36486,-64.73275,1.6764,"SCR",NA,"CARIB",511,-64.7291666666667,18.3541666666667,3
"3815","USVI-12","USVI","STTSTJ",2013,2013-07-09,18.3143,-64.82495,3.9624,"BDRK",NA,"CARIB",404,-64.8125,18.3125,5
"3816","USVI-120","USVI","STTSTJ",2013,2013-07-11,18.34544,-64.68147,4.2672,"SCR",NA,"CARIB",512,-64.6875,18.3541666666667,1
"3817","USVI-121","USVI","STTSTJ",2013,2013-07-17,18.34894,-64.6938,1.9812,"SCR",NA,"CARIB",513,-64.6875,18.3541666666667,0
"3818","USVI-122","USVI","STTSTJ",2013,2013-07-15,18.35044,-64.67773,20.7264,"AGRF",NA,"CARIB",514,-64.6875,18.3541666666667,13
"3819","USVI-123","USVI","STTSTJ",2013,2013-07-09,18.36168,-64.78334,18.7452,"AGRF",NA,"CARIB",515,-64.7708333333333,18.3541666666667,4.90196078431372
"3820","USVI-124","USVI","STTSTJ",2013,2013-07-10,18.36272,-64.76821,25.146,"AGRF",NA,"CARIB",516,-64.7708333333333,18.3541666666667,0
"3821","USVI-125","USVI","STTSTJ",2013,2013-07-09,18.36395,-64.78147,17.0688,"AGRF",NA,"CARIB",517,-64.7708333333333,18.3541666666667,6.12244897959185
"3822","USVI-126","USVI","STTSTJ",2013,2013-07-11,18.34362,-64.6824,19.3548,"AGRF",NA,"CARIB",518,-64.6875,18.3541666666667,0
"3823","USVI-127","USVI","STTSTJ",2013,2013-07-16,18.35269,-64.6787,22.098,"AGRF",NA,"CARIB",519,-64.6875,18.3541666666667,11
"3824","USVI-128","USVI","STTSTJ",2013,2013-07-15,18.34819,-64.67676,6.858,"AGRF",NA,"CARIB",520,-64.6875,18.3541666666667,3
"3825","USVI-129","USVI","STTSTJ",2013,2013-07-16,18.35,-64.67631,21.336,"AGRF",NA,"CARIB",521,-64.6875,18.3541666666667,0
"3826","USVI-13","USVI","STTSTJ",2013,2013-07-16,18.3154,-64.85239,3.5052,"BDRK",NA,"CARIB",405,-64.8541666666667,18.3125,2
"3827","USVI-130","USVI","STTSTJ",2013,2013-07-18,18.35045,-64.67678,21.6408,"AGRF",NA,"CARIB",522,-64.6875,18.3541666666667,5.05050505050505
"3828","USVI-131","USVI","STTSTJ",2013,2013-07-17,18.36685,-64.80989,17.526,"AGRF",NA,"CARIB",523,-64.8125,18.3541666666667,20
"3829","USVI-132","USVI","STTSTJ",2013,2013-07-09,18.35714,-64.78613,21.7932,"PTRF",NA,"CARIB",524,-64.7708333333333,18.3541666666667,0.99009900990099
"3830","USVI-133","USVI","STTSTJ",2013,2013-07-10,18.36463,-64.75782,19.05,"PTRF",NA,"CARIB",525,-64.7708333333333,18.3541666666667,9.9009900990099
"3831","USVI-134","USVI","STTSTJ",2013,2013-07-09,18.36629,-64.77298,23.7744,"PTRF",NA,"CARIB",526,-64.7708333333333,18.3541666666667,26.7326732673267
"3832","USVI-135","USVI","STTSTJ",2013,2013-07-09,18.36764,-64.77394,25.7556,"PTRF",NA,"CARIB",527,-64.7708333333333,18.3541666666667,0
"3833","USVI-136","USVI","STTSTJ",2013,2013-07-12,18.35119,-64.69476,14.9352,"PTRF",NA,"CARIB",528,-64.6875,18.3541666666667,0
"3834","USVI-137","USVI","STTSTJ",2013,2013-07-15,18.36071,-64.83727,24.9936,"PTRF",NA,"CARIB",529,-64.8541666666667,18.3541666666667,32
"3835","USVI-138","USVI","STTSTJ",2013,2013-07-11,18.31604,-64.68544,15.3924,"BDRK",NA,"CARIB",530,-64.6875,18.3125,5.94059405940594
"3836","USVI-139","USVI","STTSTJ",2013,2013-07-10,18.36923,-64.79666,17.526,"BDRK",NA,"CARIB",531,-64.8125,18.3541666666667,3
"3837","USVI-14","USVI","STTSTJ",2013,2013-07-16,18.31916,-64.83682,1.9812,"BDRK",NA,"CARIB",406,-64.8541666666667,18.3125,9.9009900990099
"3838","USVI-140","USVI","STTSTJ",2013,2013-07-10,18.34668,-64.79312,17.8308,"PVMT",NA,"CARIB",532,-64.8125,18.3541666666667,13
"3839","USVI-141","USVI","STTSTJ",2013,2013-07-10,18.34669,-64.7917,16.4592,"PVMT",NA,"CARIB",533,-64.8125,18.3541666666667,4
"3840","USVI-142","USVI","STTSTJ",2013,2013-07-10,18.34805,-64.79172,16.3068,"PVMT",NA,"CARIB",534,-64.8125,18.3541666666667,1.01010101010101
"3841","USVI-143","USVI","STTSTJ",2013,2013-07-10,18.35571,-64.79416,17.526,"PVMT",NA,"CARIB",535,-64.8125,18.3541666666667,2.97029702970297
"3842","USVI-144","USVI","STTSTJ",2013,2013-07-18,18.35807,-64.68395,26.9748,"PVMT",NA,"CARIB",536,-64.6875,18.3541666666667,0
"3843","USVI-145","USVI","STTSTJ",2013,2013-07-18,18.3648,-64.68922,23.7744,"PVMT",NA,"CARIB",537,-64.6875,18.3541666666667,5
"3844","USVI-146","USVI","STTSTJ",2013,2013-07-17,18.37472,-64.74136,15.24,"PVMT",NA,"CARIB",538,-64.7291666666667,18.3541666666667,5
"3845","USVI-147","USVI","STTSTJ",2013,2013-07-16,18.36664,-64.68546,20.574,"PVMT",NA,"CARIB",539,-64.6875,18.3541666666667,0
"3846","USVI-148","USVI","STTSTJ",2013,2013-07-16,18.37116,-64.68456,15.3924,"PVMT",NA,"CARIB",540,-64.6875,18.3541666666667,3
"3847","USVI-149","USVI","STTSTJ",2013,2013-07-11,18.32327,-64.68504,19.05,"PVMT",NA,"CARIB",541,-64.6875,18.3125,14.1414141414141
"3848","USVI-15","USVI","STTSTJ",2013,2013-07-11,18.35835,-64.84812,4.4196,"BDRK",NA,"CARIB",407,-64.8541666666667,18.3541666666667,3
"3849","USVI-150","USVI","STTSTJ",2013,2013-07-16,18.34057,-64.8186,20.4216,"PVMT",NA,"CARIB",542,-64.8125,18.3541666666667,11.4285714285714
"3850","USVI-151","USVI","STTSTJ",2013,2013-07-17,18.34418,-64.81911,14.6304,"PVMT",NA,"CARIB",543,-64.8125,18.3541666666667,1
"3851","USVI-152","USVI","STTSTJ",2013,2013-07-17,18.34509,-64.81818,16.764,"PVMT",NA,"CARIB",544,-64.8125,18.3541666666667,0
"3852","USVI-153","USVI","STTSTJ",2013,2013-07-16,18.34903,-64.83146,19.05,"PVMT",NA,"CARIB",545,-64.8125,18.3541666666667,0.99009900990099
"3853","USVI-154","USVI","STTSTJ",2013,2013-07-11,18.36115,-64.79137,24.5364,"PVMT",NA,"CARIB",546,-64.7708333333333,18.3541666666667,0
"3854","USVI-155","USVI","STTSTJ",2013,2013-07-15,18.3646,-64.65989,16.002,"PVMT",NA,"CARIB",547,-64.6458333333333,18.3541666666667,1
"3855","USVI-156","USVI","STTSTJ",2013,2013-07-10,18.36366,-64.81316,14.1732,"PVMT",NA,"CARIB",548,-64.8125,18.3541666666667,13
"3856","USVI-157","USVI","STTSTJ",2013,2013-07-11,18.36366,-64.81269,12.954,"PVMT",NA,"CARIB",549,-64.8125,18.3541666666667,14
"3857","USVI-158","USVI","STTSTJ",2013,2013-07-16,18.3549,-64.68487,10.5156,"SCR",NA,"CARIB",550,-64.6875,18.3541666666667,1
"3858","USVI-159","USVI","STTSTJ",2013,2013-07-16,18.35535,-64.68488,11.1252,"SCR",NA,"CARIB",551,-64.6875,18.3541666666667,0
"3859","USVI-16","USVI","STTSTJ",2013,2013-07-11,18.36054,-65.03217,5.0292,"BDRK",NA,"CARIB",408,-65.0208333333333,18.3541666666667,36.734693877551
"3860","USVI-160","USVI","STTSTJ",2013,2013-07-13,18.33722,-64.69085,9.906,"SCR",NA,"CARIB",552,-64.6875,18.3541666666667,1.98019801980198
"3861","USVI-161","USVI","STTSTJ",2013,2013-07-17,18.3381,-64.6937,20.4216,"SCR",NA,"CARIB",553,-64.6875,18.3541666666667,0
"3862","USVI-162","USVI","STTSTJ",2013,2013-07-12,18.32807,-64.65244,10.2108,"SCR",NA,"CARIB",554,-64.6458333333333,18.3125,5
"3863","USVI-163","USVI","STTSTJ",2013,2013-07-10,18.35971,-64.80083,19.5072,"SCR",NA,"CARIB",555,-64.8125,18.3541666666667,0
"3864","USVI-164","USVI","STTSTJ",2013,2013-07-11,18.2577,-65.10282,26.0604,"HARD",NA,"CARIB",556,-65.1041666666667,18.2708333333333,31.7307692307692
"3865","USVI-165","USVI","STTSTJ",2013,2013-07-11,18.25923,-65.0863,26.67,"HARD",NA,"CARIB",557,-65.1041666666667,18.2708333333333,28
"3866","USVI-166","USVI","STTSTJ",2013,2013-07-12,18.26136,-65.09861,26.67,"HARD",NA,"CARIB",558,-65.1041666666667,18.2708333333333,34.9056603773585
"3867","USVI-167","USVI","STTSTJ",2013,2013-07-12,18.2681,-65.10153,26.9748,"HARD",NA,"CARIB",559,-65.1041666666667,18.2708333333333,34
"3868","USVI-168","USVI","STTSTJ",2013,2013-07-12,18.28415,-65.12016,24.0792,"HARD",NA,"CARIB",560,-65.1041666666667,18.2708333333333,11.3207547169811
"3869","USVI-169","USVI","STTSTJ",2013,2013-07-12,18.28588,-65.12775,23.9268,"HARD",NA,"CARIB",561,-65.1458333333333,18.2708333333333,14
"3870","USVI-17","USVI","STTSTJ",2013,2013-07-11,18.36205,-65.01799,6.7056,"BDRK",NA,"CARIB",409,-65.0208333333333,18.3541666666667,9
"3871","USVI-170","USVI","STTSTJ",2013,2013-07-13,18.27098,-64.72283,26.3652,"AGRF",NA,"CARIB",562,-64.7291666666667,18.2708333333333,3
"3872","USVI-171","USVI","STTSTJ",2013,2013-07-12,18.27146,-64.72,26.67,"AGRF",NA,"CARIB",563,-64.7291666666667,18.2708333333333,5.05050505050505
"3873","USVI-172","USVI","STTSTJ",2013,2013-07-08,18.31105,-64.73789,21.6408,"AGRF",NA,"CARIB",564,-64.7291666666667,18.3125,0
"3874","USVI-173","USVI","STTSTJ",2013,2013-07-13,18.27584,-64.96782,28.3464,"AGRF",NA,"CARIB",565,-64.9791666666667,18.2708333333333,10
"3875","USVI-174","USVI","STTSTJ",2013,2013-07-15,18.28229,-64.95654,28.956,"AGRF",NA,"CARIB",566,-64.9375,18.2708333333333,0
"3876","USVI-175","USVI","STTSTJ",2013,2013-07-15,18.30285,-64.74585,23.9268,"PTRF",NA,"CARIB",567,-64.7291666666667,18.3125,11.4583333333333
"3877","USVI-176","USVI","STTSTJ",2013,2013-07-08,18.30431,-64.73404,25.6032,"PTRF",NA,"CARIB",568,-64.7291666666667,18.3125,0
"3878","USVI-177","USVI","STTSTJ",2013,2013-07-08,18.30702,-64.73454,24.8412,"PTRF",NA,"CARIB",569,-64.7291666666667,18.3125,26.2626262626262
"3879","USVI-178","USVI","STTSTJ",2013,2013-07-12,18.27609,-64.7574,30.0228,"PTRF",NA,"CARIB",570,-64.7708333333333,18.2708333333333,6.12244897959184
"3880","USVI-179","USVI","STTSTJ",2013,2013-07-12,18.28345,-64.69316,28.3464,"PVMT",NA,"CARIB",571,-64.6875,18.2708333333333,0
"3881","USVI-18","USVI","STTSTJ",2013,2013-07-08,18.36333,-64.89311,9.4488,"BDRK",NA,"CARIB",410,-64.8958333333333,18.3541666666667,4
"3882","USVI-180","USVI","STTSTJ",2013,2013-07-13,18.28904,-64.67383,30.6324,"PVMT",NA,"CARIB",572,-64.6875,18.2708333333333,1.04166666666667
"3883","USVI-181","USVI","STTSTJ",2013,2013-07-08,18.302,-64.68909,18.288,"PVMT",NA,"CARIB",573,-64.6875,18.3125,2.04081632653062
"3884","USVI-182","USVI","STTSTJ",2013,2013-07-08,18.30333,-64.69241,23.7744,"PVMT",NA,"CARIB",574,-64.6875,18.3125,8
"3885","USVI-183","USVI","STTSTJ",2013,2013-07-13,18.30426,-64.68911,14.6304,"PVMT",NA,"CARIB",575,-64.6875,18.3125,4
"3886","USVI-184","USVI","STTSTJ",2013,2013-07-08,18.30649,-64.69244,16.4592,"PVMT",NA,"CARIB",576,-64.6875,18.3125,1.92307692307692
"3887","USVI-185","USVI","STTSTJ",2013,2013-07-13,18.27609,-64.85245,28.0416,"PVMT",NA,"CARIB",577,-64.8541666666667,18.2708333333333,0
"3888","USVI-186","USVI","STTSTJ",2013,2013-07-12,18.28081,-64.83169,19.812,"PVMT",NA,"CARIB",578,-64.8125,18.2708333333333,1
"3889","USVI-187","USVI","STTSTJ",2013,2013-07-15,18.30477,-64.78275,17.8308,"PVMT",NA,"CARIB",579,-64.7708333333333,18.3125,3
"3890","USVI-188","USVI","STTSTJ",2013,2013-07-15,18.30375,-64.6962,26.8224,"SCR",NA,"CARIB",580,-64.6875,18.3125,0
"3891","USVI-189","USVI","STTSTJ",2013,2013-07-15,18.30557,-64.69385,24.2316,"SCR",NA,"CARIB",581,-64.6875,18.3125,0.99009900990099
"3892","USVI-19","USVI","STTSTJ",2013,2013-07-15,18.36397,-65.00713,2.5908,"BDRK",NA,"CARIB",411,-65.0208333333333,18.3541666666667,6.25
"3893","USVI-190","USVI","STTSTJ",2013,2013-07-13,18.27748,-64.70398,29.8704,"HARD",NA,"CARIB",582,-64.6875,18.2708333333333,0
"3894","USVI-191","USVI","STTSTJ",2013,2013-07-13,18.28249,-64.69883,29.4132,"HARD",NA,"CARIB",583,-64.6875,18.2708333333333,0
"3895","USVI-192","USVI","STTSTJ",2013,2013-07-12,18.23725,-64.85204,25.146,"HARD",NA,"CARIB",584,-64.8541666666667,18.2291666666667,16
"3896","USVI-193","USVI","STTSTJ",2013,2013-07-12,18.24699,-64.82566,21.1836,"HARD",NA,"CARIB",585,-64.8125,18.2291666666667,4
"3897","USVI-194","USVI","STTSTJ",2013,2013-07-11,18.24701,-64.8233,27.8892,"HARD",NA,"CARIB",586,-64.8125,18.2291666666667,36
"3898","USVI-195","USVI","STTSTJ",2013,2013-07-16,18.26231,-64.87641,22.7076,"HARD",NA,"CARIB",587,-64.8958333333333,18.2708333333333,10.8910891089109
"3899","USVI-196","USVI","STTSTJ",2013,2013-07-13,18.26443,-64.79653,26.8224,"HARD",NA,"CARIB",588,-64.8125,18.2708333333333,3.06122448979592
"3900","USVI-197","USVI","STTSTJ",2013,2013-07-15,18.28876,-64.80387,20.1168,"HARD",NA,"CARIB",589,-64.8125,18.2708333333333,8.8235294117647
"3901","USVI-198","USVI","STTSTJ",2013,2013-07-15,18.28923,-64.80151,27.5844,"HARD",NA,"CARIB",590,-64.8125,18.2708333333333,0
"3902","USVI-199","USVI","STTSTJ",2013,2013-07-16,18.29788,-64.79451,25.4508,"HARD",NA,"CARIB",591,-64.8125,18.3125,2
"3903","USVI-2","USVI","STTSTJ",2013,2013-07-09,18.32323,-64.83592,9.6012,"AGRF",NA,"CARIB",394,-64.8541666666667,18.3125,0
"3904","USVI-20","USVI","STTSTJ",2013,2013-07-11,18.36716,-65.00386,7.7724,"BDRK",NA,"CARIB",412,-65.0208333333333,18.3541666666667,31.0679611650486
"3905","USVI-200","USVI","STTSTJ",2013,2013-07-16,18.32095,-64.83826,3.5052,"AGRF",NA,"CARIB",592,-64.8541666666667,18.3125,2
"3906","USVI-201","USVI","STTSTJ",2013,2013-07-16,18.3021,-64.87211,11.1252,"AGRF",NA,"CARIB",593,-64.8541666666667,18.3125,6.60377358490566
"3907","USVI-202","USVI","STTSTJ",2013,2013-07-12,18.30986,-64.99799,18.1356,"AGRF",NA,"CARIB",594,-64.9791666666667,18.3125,1
"3908","USVI-203","USVI","STTSTJ",2013,2013-07-14,18.37069,-64.96889,3.2004,"AGRF",NA,"CARIB",595,-64.9791666666667,18.3541666666667,6.93069306930693
"3909","USVI-204","USVI","STTSTJ",2013,2013-07-15,18.30208,-64.82813,6.4008,"BDRK",NA,"CARIB",596,-64.8125,18.3125,1.96078431372549
"3910","USVI-205","USVI","STTSTJ",2013,2013-07-12,18.31508,-64.8382,5.0292,"BDRK",NA,"CARIB",597,-64.8541666666667,18.3125,0
"3911","USVI-206","USVI","STTSTJ",2013,2013-07-13,18.30846,-65.00271,3.2004,"BDRK",NA,"CARIB",598,-65.0208333333333,18.3125,36
"3912","USVI-207","USVI","STTSTJ",2013,2013-07-15,18.30942,-64.95306,6.096,"BDRK",NA,"CARIB",599,-64.9375,18.3125,3
"3913","USVI-208","USVI","STTSTJ",2013,2013-07-15,18.30113,-64.83285,11.7348,"PVMT",NA,"CARIB",600,-64.8125,18.3125,0
"3914","USVI-209","USVI","STTSTJ",2013,2013-07-15,18.30708,-64.82487,12.4968,"PVMT",NA,"CARIB",601,-64.8125,18.3125,0
"3915","USVI-21","USVI","STTSTJ",2013,2013-07-17,18.37186,-64.9864,3.6576,"BDRK",NA,"CARIB",413,-64.9791666666667,18.3541666666667,15.4639175257732
"3916","USVI-210","USVI","STTSTJ",2013,2013-07-16,18.31605,-64.83112,7.7724,"PVMT",NA,"CARIB",602,-64.8125,18.3125,7
"3917","USVI-211","USVI","STTSTJ",2013,2013-07-16,18.31946,-64.94324,2.7432,"PVMT",NA,"CARIB",603,-64.9375,18.3125,1
"3918","USVI-212","USVI","STTSTJ",2013,2013-07-13,18.3251,-64.96554,11.2776,"PVMT",NA,"CARIB",604,-64.9791666666667,18.3125,4
"3919","USVI-213","USVI","STTSTJ",2013,2013-07-15,18.34329,-65.0821,26.5176,"PVMT",NA,"CARIB",605,-65.0625,18.3541666666667,1
"3920","USVI-214","USVI","STTSTJ",2013,2013-07-13,18.30756,-65.00223,5.0292,"SCR",NA,"CARIB",606,-65.0208333333333,18.3125,0
"3921","USVI-215","USVI","STTSTJ",2013,2013-07-17,18.36252,-64.92859,5.7912,"SCR",NA,"CARIB",607,-64.9375,18.3541666666667,1
"3922","USVI-216","USVI","STTSTJ",2013,2013-07-13,18.30885,-65.00791,17.6784,"AGRF",NA,"CARIB",608,-65.0208333333333,18.3125,1.01010101010101
"3923","USVI-217","USVI","STTSTJ",2013,2013-07-17,18.34645,-64.99841,17.0688,"AGRF",NA,"CARIB",609,-64.9791666666667,18.3541666666667,12.1212121212121
"3924","USVI-218","USVI","STTSTJ",2013,2013-07-18,18.30541,-64.85702,18.288,"PTRF",NA,"CARIB",610,-64.8541666666667,18.3125,0
"3925","USVI-219","USVI","STTSTJ",2013,2013-07-15,18.32792,-64.95516,7.62,"BDRK",NA,"CARIB",611,-64.9375,18.3125,3
"3926","USVI-22","USVI","STTSTJ",2013,2013-07-11,18.37273,-64.98973,9.4488,"BDRK",NA,"CARIB",414,-64.9791666666667,18.3541666666667,15
"3927","USVI-220","USVI","STTSTJ",2013,2013-07-16,18.34352,-65.01825,7.3152,"BDRK",NA,"CARIB",612,-65.0208333333333,18.3541666666667,18
"3928","USVI-221","USVI","STTSTJ",2013,2013-07-15,18.29977,-64.83283,14.6304,"PVMT",NA,"CARIB",613,-64.8125,18.3125,10.4166666666667
"3929","USVI-222","USVI","STTSTJ",2013,2013-07-18,18.30732,-64.84663,12.4968,"PVMT",NA,"CARIB",614,-64.8541666666667,18.3125,9.37500000000001
"3930","USVI-222","USVI","STTSTJ",2015,2015-07-17,18.30732,-64.84663,12.3444,"PTRF",NA,"CARIB",846,-64.8541666666667,18.3125,21
"3931","USVI-223","USVI","STTSTJ",2013,2013-07-13,18.30978,-65.00603,14.9352,"PVMT",NA,"CARIB",615,-65.0208333333333,18.3125,1.06382978723404
"3932","USVI-224","USVI","STTSTJ",2013,2013-07-16,18.3172,-64.9872,8.9916,"PVMT",NA,"CARIB",616,-64.9791666666667,18.3125,1
"3933","USVI-225","USVI","STTSTJ",2013,2013-07-13,18.31949,-64.98439,21.1836,"PVMT",NA,"CARIB",617,-64.9791666666667,18.3125,0
"3934","USVI-226","USVI","STTSTJ",2013,2013-07-17,18.33717,-64.84269,17.3736,"PVMT",NA,"CARIB",618,-64.8541666666667,18.3541666666667,0
"3935","USVI-227","USVI","STTSTJ",2013,2013-07-15,18.36459,-65.03363,18.4404,"PVMT",NA,"CARIB",619,-65.0208333333333,18.3541666666667,10.1010101010101
"3936","USVI-228","USVI","STTSTJ",2013,2013-07-15,18.38058,-65.05842,24.384,"PVMT",NA,"CARIB",620,-65.0625,18.3958333333333,4
"3937","USVI-229","USVI","STTSTJ",2013,2013-07-17,18.38995,-64.89577,14.1732,"PVMT",NA,"CARIB",621,-64.8958333333333,18.3958333333333,4.08163265306123
"3938","USVI-23","USVI","STTSTJ",2013,2013-07-11,18.3783,-65.06075,10.3632,"BDRK",NA,"CARIB",415,-65.0625,18.3958333333333,32.6530612244898
"3939","USVI-230","USVI","STTSTJ",2013,2013-07-15,18.29887,-64.83282,18.288,"SCR",NA,"CARIB",622,-64.8125,18.3125,0
"3940","USVI-231","USVI","STTSTJ",2013,2013-07-18,18.36144,-65.03265,21.1836,"SCR",NA,"CARIB",623,-65.0208333333333,18.3541666666667,0
"3941","USVI-232","USVI","STTSTJ",2013,2013-07-08,18.34308,-64.69279,6.4008,"AGRF",NA,"CARIB",624,-64.6875,18.3541666666667,8
"3942","USVI-233","USVI","STTSTJ",2013,2013-07-17,18.34759,-64.69379,7.1628,"AGRF",NA,"CARIB",625,-64.6875,18.3541666666667,7.84313725490196
"3943","USVI-234","USVI","STTSTJ",2013,2013-07-12,18.32717,-64.65291,7.62,"AGRF",NA,"CARIB",626,-64.6458333333333,18.3125,5
"3944","USVI-235","USVI","STTSTJ",2013,2013-07-18,18.30368,-64.70377,4.2672,"BDRK",NA,"CARIB",627,-64.6875,18.3125,1
"3945","USVI-236","USVI","STTSTJ",2013,2013-07-15,18.33714,-64.79917,3.5052,"BDRK",NA,"CARIB",628,-64.8125,18.3541666666667,19.8019801980198
"3946","USVI-237","USVI","STTSTJ",2013,2013-07-18,18.34542,-64.68336,3.3528,"BDRK",NA,"CARIB",629,-64.6875,18.3541666666667,9.18367346938776
"3947","USVI-238","USVI","STTSTJ",2013,2013-07-12,18.31644,-64.69112,2.8956,"BDRK",NA,"CARIB",630,-64.6875,18.3125,22.7722772277228
"3948","USVI-239","USVI","STTSTJ",2013,2013-07-15,18.31962,-64.78811,1.3716,"BDRK",NA,"CARIB",631,-64.7708333333333,18.3125,0
"3949","USVI-24","USVI","STTSTJ",2013,2013-07-13,18.30807,-64.86224,9.7536,"PVMT",NA,"CARIB",416,-64.8541666666667,18.3125,2
"3950","USVI-240","USVI","STTSTJ",2013,2013-07-19,18.31868,-64.74364,8.9916,"PVMT",NA,"CARIB",632,-64.7291666666667,18.3125,7.07070707070707
"3951","USVI-241","USVI","STTSTJ",2013,2013-07-13,18.32973,-64.66949,8.2296,"PVMT",NA,"CARIB",633,-64.6875,18.3125,5
"3952","USVI-242","USVI","STTSTJ",2013,2013-07-18,18.33596,-64.6809,8.5344,"PVMT",NA,"CARIB",634,-64.6875,18.3541666666667,1.01010101010101
"3953","USVI-243","USVI","STTSTJ",2013,2013-07-18,18.34361,-64.68429,6.2484,"SCR",NA,"CARIB",635,-64.6875,18.3541666666667,8.33333333333335
"3954","USVI-244","USVI","STTSTJ",2013,2013-07-17,18.35075,-64.69382,8.5344,"SCR",NA,"CARIB",636,-64.6875,18.3541666666667,3
"3955","USVI-245","USVI","STTSTJ",2013,2013-07-13,18.3433,-64.81626,7.4676,"SCR",NA,"CARIB",637,-64.8125,18.3541666666667,5
"3956","USVI-246","USVI","STTSTJ",2013,2013-07-11,18.36272,-64.76868,24.8412,"AGRF",NA,"CARIB",638,-64.7708333333333,18.3541666666667,0
"3957","USVI-247","USVI","STTSTJ",2013,2013-07-12,18.33355,-64.69791,11.5824,"AGRF",NA,"CARIB",639,-64.6875,18.3541666666667,19.6078431372549
"3958","USVI-248","USVI","STTSTJ",2013,2013-07-15,18.35115,-64.64793,18.288,"AGRF",NA,"CARIB",640,-64.6458333333333,18.3541666666667,12
"3959","USVI-249","USVI","STTSTJ",2013,2013-07-19,18.35722,-64.77715,17.6784,"PTRF",NA,"CARIB",641,-64.7708333333333,18.3541666666667,11
"3960","USVI-25","USVI","STTSTJ",2013,2013-07-12,18.31323,-64.84244,8.2296,"PVMT",NA,"CARIB",417,-64.8541666666667,18.3125,5.88235294117647
"3961","USVI-250","USVI","STTSTJ",2013,2013-07-18,18.34893,-64.69522,18.4404,"PTRF",NA,"CARIB",642,-64.6875,18.3541666666667,0
"3962","USVI-251","USVI","STTSTJ",2013,2013-07-17,18.33044,-64.69173,24.384,"PTRF",NA,"CARIB",643,-64.6875,18.3125,11.2244897959184
"3963","USVI-252","USVI","STTSTJ",2013,2013-07-12,18.31778,-64.69302,11.7348,"BDRK",NA,"CARIB",644,-64.6875,18.3125,0
"3964","USVI-253","USVI","STTSTJ",2013,2013-07-16,18.30092,-64.70894,18.5928,"PVMT",NA,"CARIB",645,-64.7291666666667,18.3125,11
"3965","USVI-254","USVI","STTSTJ",2013,2013-07-19,18.36416,-64.75971,12.6492,"PVMT",NA,"CARIB",646,-64.7708333333333,18.3541666666667,4.08163265306123
"3966","USVI-255","USVI","STTSTJ",2013,2013-07-19,18.34926,-64.8064,24.2316,"SCR",NA,"CARIB",647,-64.8125,18.3541666666667,3
"3967","USVI-256","USVI","STTSTJ",2013,2013-07-13,18.25375,-65.09238,28.3464,"HARD",NA,"CARIB",648,-65.1041666666667,18.2708333333333,31
"3968","USVI-257","USVI","STTSTJ",2013,2013-07-15,18.28187,-65.1225,24.9936,"HARD",NA,"CARIB",649,-65.1041666666667,18.2708333333333,11
"3969","USVI-258","USVI","STTSTJ",2013,2013-07-16,18.2701,-64.72093,25.6032,"AGRF",NA,"CARIB",650,-64.7291666666667,18.2708333333333,3
"3970","USVI-259","USVI","STTSTJ",2013,2013-07-19,18.31104,-64.73978,20.4216,"AGRF",NA,"CARIB",651,-64.7291666666667,18.3125,0
"3971","USVI-26","USVI","STTSTJ",2013,2013-07-09,18.31743,-64.82829,10.3632,"PVMT",NA,"CARIB",418,-64.8125,18.3125,0
