"","n_cells_null","n_cells_sum","scale","null_percentage"
"15351",7,75,"Sub-region",9.33333333333333
"15352",15,75,"Sub-region",20
"15353",15,75,"Sub-region",20
"15354",12,75,"Sub-region",16
"15355",8,75,"Sub-region",10.6666666666667
"15356",11,75,"Sub-region",14.6666666666667
"15357",9,75,"Sub-region",12
"15358",13,75,"Sub-region",17.3333333333333
"15359",16,75,"Sub-region",21.3333333333333
"15360",7,75,"Sub-region",9.33333333333333
"15361",11,75,"Sub-region",14.6666666666667
"15362",15,75,"Sub-region",20
"15363",10,75,"Sub-region",13.3333333333333
"15364",9,75,"Sub-region",12
"15365",10,75,"Sub-region",13.3333333333333
"15366",8,75,"Sub-region",10.6666666666667
"15367",18,75,"Sub-region",24
"15368",12,75,"Sub-region",16
"15369",12,75,"Sub-region",16
"15370",9,75,"Sub-region",12
"15371",10,75,"Sub-region",13.3333333333333
"15372",13,75,"Sub-region",17.3333333333333
"15373",9,75,"Sub-region",12
"15374",12,75,"Sub-region",16
"15375",10,75,"Sub-region",13.3333333333333
"15376",8,75,"Sub-region",10.6666666666667
"15377",9,75,"Sub-region",12
"15378",11,75,"Sub-region",14.6666666666667
"15379",6,75,"Sub-region",8
"15380",14,75,"Sub-region",18.6666666666667
"15381",12,75,"Sub-region",16
"15382",10,75,"Sub-region",13.3333333333333
"15383",10,75,"Sub-region",13.3333333333333
"15384",7,75,"Sub-region",9.33333333333333
"15385",10,75,"Sub-region",13.3333333333333
"15386",12,75,"Sub-region",16
"15387",6,75,"Sub-region",8
"15388",12,75,"Sub-region",16
"15389",10,75,"Sub-region",13.3333333333333
"15390",12,75,"Sub-region",16
"15391",17,75,"Sub-region",22.6666666666667
"15392",17,75,"Sub-region",22.6666666666667
"15393",10,75,"Sub-region",13.3333333333333
"15394",12,75,"Sub-region",16
"15395",10,75,"Sub-region",13.3333333333333
"15396",18,75,"Sub-region",24
"15397",11,75,"Sub-region",14.6666666666667
"15398",12,75,"Sub-region",16
"15399",10,75,"Sub-region",13.3333333333333
"15400",15,75,"Sub-region",20
"15401",11,75,"Sub-region",14.6666666666667
"15402",11,75,"Sub-region",14.6666666666667
"15403",9,75,"Sub-region",12
"15404",8,75,"Sub-region",10.6666666666667
"15405",7,75,"Sub-region",9.33333333333333
"15406",11,75,"Sub-region",14.6666666666667
"15407",8,75,"Sub-region",10.6666666666667
"15408",6,75,"Sub-region",8
"15409",5,75,"Sub-region",6.66666666666667
"15410",8,75,"Sub-region",10.6666666666667
"15411",12,75,"Sub-region",16
"15412",10,75,"Sub-region",13.3333333333333
"15413",13,75,"Sub-region",17.3333333333333
"15414",16,75,"Sub-region",21.3333333333333
"15415",15,75,"Sub-region",20
"15416",11,75,"Sub-region",14.6666666666667
"15417",11,75,"Sub-region",14.6666666666667
"15418",7,75,"Sub-region",9.33333333333333
"15419",11,75,"Sub-region",14.6666666666667
"15420",9,75,"Sub-region",12
"15421",12,75,"Sub-region",16
"15422",13,75,"Sub-region",17.3333333333333
"15423",9,75,"Sub-region",12
"15424",9,75,"Sub-region",12
"15425",6,75,"Sub-region",8
"15426",7,75,"Sub-region",9.33333333333333
"15427",14,75,"Sub-region",18.6666666666667
"15428",11,75,"Sub-region",14.6666666666667
"15429",14,75,"Sub-region",18.6666666666667
"15430",9,75,"Sub-region",12
"15431",10,75,"Sub-region",13.3333333333333
"15432",12,75,"Sub-region",16
"15433",10,75,"Sub-region",13.3333333333333
"15434",10,75,"Sub-region",13.3333333333333
"15435",13,75,"Sub-region",17.3333333333333
"15436",6,75,"Sub-region",8
"15437",14,75,"Sub-region",18.6666666666667
"15438",11,75,"Sub-region",14.6666666666667
"15439",8,75,"Sub-region",10.6666666666667
"15440",8,75,"Sub-region",10.6666666666667
"15441",13,75,"Sub-region",17.3333333333333
"15442",14,75,"Sub-region",18.6666666666667
"15443",10,75,"Sub-region",13.3333333333333
"15444",9,75,"Sub-region",12
"15445",12,75,"Sub-region",16
"15446",9,75,"Sub-region",12
"15447",10,75,"Sub-region",13.3333333333333
"15448",8,75,"Sub-region",10.6666666666667
"15449",9,75,"Sub-region",12
"15450",9,75,"Sub-region",12
"15451",13,75,"Sub-region",17.3333333333333
"15452",10,75,"Sub-region",13.3333333333333
"15453",17,75,"Sub-region",22.6666666666667
"15454",9,75,"Sub-region",12
"15455",8,75,"Sub-region",10.6666666666667
"15456",11,75,"Sub-region",14.6666666666667
"15457",13,75,"Sub-region",17.3333333333333
"15458",8,75,"Sub-region",10.6666666666667
"15459",15,75,"Sub-region",20
"15460",9,75,"Sub-region",12
"15461",14,75,"Sub-region",18.6666666666667
"15462",10,75,"Sub-region",13.3333333333333
"15463",5,75,"Sub-region",6.66666666666667
"15464",10,75,"Sub-region",13.3333333333333
"15465",10,75,"Sub-region",13.3333333333333
"15466",9,75,"Sub-region",12
"15467",16,75,"Sub-region",21.3333333333333
"15468",6,75,"Sub-region",8
"15469",8,75,"Sub-region",10.6666666666667
"15470",11,75,"Sub-region",14.6666666666667
"15471",8,75,"Sub-region",10.6666666666667
"15472",9,75,"Sub-region",12
"15473",14,75,"Sub-region",18.6666666666667
"15474",14,75,"Sub-region",18.6666666666667
"15475",13,75,"Sub-region",17.3333333333333
"15476",13,75,"Sub-region",17.3333333333333
"15477",18,75,"Sub-region",24
"15478",13,75,"Sub-region",17.3333333333333
"15479",9,75,"Sub-region",12
"15480",10,75,"Sub-region",13.3333333333333
"15481",11,75,"Sub-region",14.6666666666667
"15482",10,75,"Sub-region",13.3333333333333
"15483",10,75,"Sub-region",13.3333333333333
"15484",10,75,"Sub-region",13.3333333333333
"15485",10,75,"Sub-region",13.3333333333333
"15486",10,75,"Sub-region",13.3333333333333
"15487",9,75,"Sub-region",12
"15488",11,75,"Sub-region",14.6666666666667
"15489",10,75,"Sub-region",13.3333333333333
"15490",8,75,"Sub-region",10.6666666666667
"15491",7,75,"Sub-region",9.33333333333333
"15492",8,75,"Sub-region",10.6666666666667
"15493",12,75,"Sub-region",16
"15494",8,75,"Sub-region",10.6666666666667
"15495",6,75,"Sub-region",8
"15496",17,75,"Sub-region",22.6666666666667
"15497",6,75,"Sub-region",8
"15498",15,75,"Sub-region",20
"15499",15,75,"Sub-region",20
"15500",17,75,"Sub-region",22.6666666666667
"15501",12,75,"Sub-region",16
"15502",18,75,"Sub-region",24
"15503",7,75,"Sub-region",9.33333333333333
"15504",19,75,"Sub-region",25.3333333333333
"15505",15,75,"Sub-region",20
"15506",13,75,"Sub-region",17.3333333333333
"15507",21,75,"Sub-region",28
"15508",9,75,"Sub-region",12
"15509",6,75,"Sub-region",8
"15510",12,75,"Sub-region",16
"15511",10,75,"Sub-region",13.3333333333333
"15512",14,75,"Sub-region",18.6666666666667
"15513",11,75,"Sub-region",14.6666666666667
"15514",10,75,"Sub-region",13.3333333333333
"15515",13,75,"Sub-region",17.3333333333333
"15516",13,75,"Sub-region",17.3333333333333
"15517",14,75,"Sub-region",18.6666666666667
"15518",14,75,"Sub-region",18.6666666666667
"15519",15,75,"Sub-region",20
"15520",7,75,"Sub-region",9.33333333333333
"15521",10,75,"Sub-region",13.3333333333333
"15522",11,75,"Sub-region",14.6666666666667
"15523",11,75,"Sub-region",14.6666666666667
"15524",12,75,"Sub-region",16
"15525",15,75,"Sub-region",20
"15526",8,75,"Sub-region",10.6666666666667
"15527",9,75,"Sub-region",12
"15528",17,75,"Sub-region",22.6666666666667
"15529",16,75,"Sub-region",21.3333333333333
"15530",11,75,"Sub-region",14.6666666666667
"15531",6,75,"Sub-region",8
"15532",9,75,"Sub-region",12
"15533",12,75,"Sub-region",16
"15534",15,75,"Sub-region",20
"15535",7,75,"Sub-region",9.33333333333333
"15536",10,75,"Sub-region",13.3333333333333
"15537",10,75,"Sub-region",13.3333333333333
"15538",9,75,"Sub-region",12
"15539",9,75,"Sub-region",12
"15540",10,75,"Sub-region",13.3333333333333
"15541",14,75,"Sub-region",18.6666666666667
"15542",13,75,"Sub-region",17.3333333333333
"15543",8,75,"Sub-region",10.6666666666667
"15544",11,75,"Sub-region",14.6666666666667
"15545",10,75,"Sub-region",13.3333333333333
"15546",17,75,"Sub-region",22.6666666666667
"15547",19,75,"Sub-region",25.3333333333333
"15548",7,75,"Sub-region",9.33333333333333
"15549",14,75,"Sub-region",18.6666666666667
"15550",12,75,"Sub-region",16
"15551",5,75,"Sub-region",6.66666666666667
"15552",12,75,"Sub-region",16
"15553",12,75,"Sub-region",16
"15554",7,75,"Sub-region",9.33333333333333
"15555",7,75,"Sub-region",9.33333333333333
"15556",12,75,"Sub-region",16
"15557",13,75,"Sub-region",17.3333333333333
"15558",12,75,"Sub-region",16
"15559",8,75,"Sub-region",10.6666666666667
"15560",15,75,"Sub-region",20
"15561",15,75,"Sub-region",20
"15562",9,75,"Sub-region",12
"15563",10,75,"Sub-region",13.3333333333333
"15564",9,75,"Sub-region",12
"15565",6,75,"Sub-region",8
"15566",13,75,"Sub-region",17.3333333333333
"15567",7,75,"Sub-region",9.33333333333333
"15568",11,75,"Sub-region",14.6666666666667
"15569",12,75,"Sub-region",16
"15570",13,75,"Sub-region",17.3333333333333
"15571",12,75,"Sub-region",16
"15572",8,75,"Sub-region",10.6666666666667
"15573",8,75,"Sub-region",10.6666666666667
"15574",6,75,"Sub-region",8
"15575",10,75,"Sub-region",13.3333333333333
"15576",11,75,"Sub-region",14.6666666666667
"15577",14,75,"Sub-region",18.6666666666667
"15578",13,75,"Sub-region",17.3333333333333
"15579",6,75,"Sub-region",8
"15580",15,75,"Sub-region",20
"15581",10,75,"Sub-region",13.3333333333333
"15582",13,75,"Sub-region",17.3333333333333
"15583",7,75,"Sub-region",9.33333333333333
"15584",18,75,"Sub-region",24
"15585",18,75,"Sub-region",24
"15586",12,75,"Sub-region",16
"15587",6,75,"Sub-region",8
"15588",9,75,"Sub-region",12
"15589",13,75,"Sub-region",17.3333333333333
"15590",10,75,"Sub-region",13.3333333333333
"15591",9,75,"Sub-region",12
"15592",9,75,"Sub-region",12
"15593",12,75,"Sub-region",16
"15594",8,75,"Sub-region",10.6666666666667
"15595",12,75,"Sub-region",16
"15596",11,75,"Sub-region",14.6666666666667
"15597",8,75,"Sub-region",10.6666666666667
"15598",11,75,"Sub-region",14.6666666666667
"15599",10,75,"Sub-region",13.3333333333333
"15600",13,75,"Sub-region",17.3333333333333
"15601",8,75,"Sub-region",10.6666666666667
"15602",12,75,"Sub-region",16
"15603",10,75,"Sub-region",13.3333333333333
"15604",18,75,"Sub-region",24
"15605",11,75,"Sub-region",14.6666666666667
"15606",10,75,"Sub-region",13.3333333333333
"15607",19,75,"Sub-region",25.3333333333333
"15608",12,75,"Sub-region",16
"15609",15,75,"Sub-region",20
"15610",10,75,"Sub-region",13.3333333333333
"15611",8,75,"Sub-region",10.6666666666667
"15612",14,75,"Sub-region",18.6666666666667
"15613",9,75,"Sub-region",12
"15614",11,75,"Sub-region",14.6666666666667
"15615",7,75,"Sub-region",9.33333333333333
"15616",7,75,"Sub-region",9.33333333333333
"15617",11,75,"Sub-region",14.6666666666667
"15618",10,75,"Sub-region",13.3333333333333
"15619",16,75,"Sub-region",21.3333333333333
"15620",13,75,"Sub-region",17.3333333333333
"15621",9,75,"Sub-region",12
"15622",14,75,"Sub-region",18.6666666666667
"15623",11,75,"Sub-region",14.6666666666667
"15624",8,75,"Sub-region",10.6666666666667
"15625",8,75,"Sub-region",10.6666666666667
"15626",10,75,"Sub-region",13.3333333333333
"15627",6,75,"Sub-region",8
"15628",10,75,"Sub-region",13.3333333333333
"15629",7,75,"Sub-region",9.33333333333333
"15630",14,75,"Sub-region",18.6666666666667
"15631",14,75,"Sub-region",18.6666666666667
"15632",13,75,"Sub-region",17.3333333333333
"15633",17,75,"Sub-region",22.6666666666667
"15634",6,75,"Sub-region",8
"15635",14,75,"Sub-region",18.6666666666667
"15636",5,75,"Sub-region",6.66666666666667
"15637",9,75,"Sub-region",12
"15638",15,75,"Sub-region",20
"15639",4,75,"Sub-region",5.33333333333333
"15640",12,75,"Sub-region",16
"15641",11,75,"Sub-region",14.6666666666667
"15642",14,75,"Sub-region",18.6666666666667
"15643",12,75,"Sub-region",16
"15644",13,75,"Sub-region",17.3333333333333
"15645",8,75,"Sub-region",10.6666666666667
"15646",10,75,"Sub-region",13.3333333333333
"15647",15,75,"Sub-region",20
"15648",13,75,"Sub-region",17.3333333333333
"15649",8,75,"Sub-region",10.6666666666667
"15650",8,75,"Sub-region",10.6666666666667
"15651",10,75,"Sub-region",13.3333333333333
"15652",9,75,"Sub-region",12
"15653",14,75,"Sub-region",18.6666666666667
"15654",10,75,"Sub-region",13.3333333333333
"15655",11,75,"Sub-region",14.6666666666667
"15656",11,75,"Sub-region",14.6666666666667
"15657",10,75,"Sub-region",13.3333333333333
"15658",14,75,"Sub-region",18.6666666666667
"15659",9,75,"Sub-region",12
"15660",11,75,"Sub-region",14.6666666666667
"15661",7,75,"Sub-region",9.33333333333333
"15662",10,75,"Sub-region",13.3333333333333
"15663",7,75,"Sub-region",9.33333333333333
"15664",11,75,"Sub-region",14.6666666666667
"15665",7,75,"Sub-region",9.33333333333333
"15666",8,75,"Sub-region",10.6666666666667
"15667",9,75,"Sub-region",12
"15668",10,75,"Sub-region",13.3333333333333
"15669",12,75,"Sub-region",16
"15670",6,75,"Sub-region",8
"15671",10,75,"Sub-region",13.3333333333333
"15672",13,75,"Sub-region",17.3333333333333
"15673",6,75,"Sub-region",8
"15674",14,75,"Sub-region",18.6666666666667
"15675",8,75,"Sub-region",10.6666666666667
"15676",14,75,"Sub-region",18.6666666666667
"15677",11,75,"Sub-region",14.6666666666667
"15678",8,75,"Sub-region",10.6666666666667
"15679",13,75,"Sub-region",17.3333333333333
"15680",9,75,"Sub-region",12
"15681",15,75,"Sub-region",20
"15682",19,75,"Sub-region",25.3333333333333
"15683",11,75,"Sub-region",14.6666666666667
"15684",9,75,"Sub-region",12
"15685",6,75,"Sub-region",8
"15686",12,75,"Sub-region",16
"15687",8,75,"Sub-region",10.6666666666667
"15688",13,75,"Sub-region",17.3333333333333
"15689",7,75,"Sub-region",9.33333333333333
"15690",10,75,"Sub-region",13.3333333333333
"15691",12,75,"Sub-region",16
"15692",12,75,"Sub-region",16
"15693",9,75,"Sub-region",12
"15694",8,75,"Sub-region",10.6666666666667
"15695",13,75,"Sub-region",17.3333333333333
"15696",13,75,"Sub-region",17.3333333333333
"15697",15,75,"Sub-region",20
"15698",6,75,"Sub-region",8
"15699",16,75,"Sub-region",21.3333333333333
"15700",9,75,"Sub-region",12
"15701",9,75,"Sub-region",12
"15702",10,75,"Sub-region",13.3333333333333
"15703",11,75,"Sub-region",14.6666666666667
"15704",15,75,"Sub-region",20
"15705",10,75,"Sub-region",13.3333333333333
"15706",15,75,"Sub-region",20
"15707",8,75,"Sub-region",10.6666666666667
"15708",11,75,"Sub-region",14.6666666666667
"15709",11,75,"Sub-region",14.6666666666667
"15710",13,75,"Sub-region",17.3333333333333
"15711",14,75,"Sub-region",18.6666666666667
"15712",7,75,"Sub-region",9.33333333333333
"15713",12,75,"Sub-region",16
"15714",8,75,"Sub-region",10.6666666666667
"15715",9,75,"Sub-region",12
"15716",15,75,"Sub-region",20
"15717",11,75,"Sub-region",14.6666666666667
"15718",11,75,"Sub-region",14.6666666666667
"15719",14,75,"Sub-region",18.6666666666667
"15720",9,75,"Sub-region",12
"15721",7,75,"Sub-region",9.33333333333333
"15722",17,75,"Sub-region",22.6666666666667
"15723",5,75,"Sub-region",6.66666666666667
"15724",8,75,"Sub-region",10.6666666666667
"15725",10,75,"Sub-region",13.3333333333333
"15726",11,75,"Sub-region",14.6666666666667
"15727",10,75,"Sub-region",13.3333333333333
"15728",11,75,"Sub-region",14.6666666666667
"15729",13,75,"Sub-region",17.3333333333333
"15730",14,75,"Sub-region",18.6666666666667
"15731",11,75,"Sub-region",14.6666666666667
"15732",8,75,"Sub-region",10.6666666666667
"15733",11,75,"Sub-region",14.6666666666667
"15734",10,75,"Sub-region",13.3333333333333
"15735",13,75,"Sub-region",17.3333333333333
"15736",10,75,"Sub-region",13.3333333333333
"15737",14,75,"Sub-region",18.6666666666667
"15738",9,75,"Sub-region",12
"15739",7,75,"Sub-region",9.33333333333333
"15740",7,75,"Sub-region",9.33333333333333
"15741",11,75,"Sub-region",14.6666666666667
"15742",11,75,"Sub-region",14.6666666666667
"15743",14,75,"Sub-region",18.6666666666667
"15744",7,75,"Sub-region",9.33333333333333
"15745",14,75,"Sub-region",18.6666666666667
"15746",11,75,"Sub-region",14.6666666666667
"15747",9,75,"Sub-region",12
"15748",12,75,"Sub-region",16
"15749",9,75,"Sub-region",12
"15750",7,75,"Sub-region",9.33333333333333
"15751",8,75,"Sub-region",10.6666666666667
"15752",10,75,"Sub-region",13.3333333333333
"15753",10,75,"Sub-region",13.3333333333333
"15754",11,75,"Sub-region",14.6666666666667
"15755",10,75,"Sub-region",13.3333333333333
"15756",11,75,"Sub-region",14.6666666666667
"15757",9,75,"Sub-region",12
"15758",9,75,"Sub-region",12
"15759",14,75,"Sub-region",18.6666666666667
"15760",12,75,"Sub-region",16
"15761",9,75,"Sub-region",12
"15762",13,75,"Sub-region",17.3333333333333
"15763",9,75,"Sub-region",12
"15764",10,75,"Sub-region",13.3333333333333
"15765",10,75,"Sub-region",13.3333333333333
"15766",12,75,"Sub-region",16
"15767",12,75,"Sub-region",16
"15768",9,75,"Sub-region",12
"15769",7,75,"Sub-region",9.33333333333333
"15770",7,75,"Sub-region",9.33333333333333
"15771",7,75,"Sub-region",9.33333333333333
"15772",12,75,"Sub-region",16
"15773",12,75,"Sub-region",16
"15774",9,75,"Sub-region",12
"15775",12,75,"Sub-region",16
"15776",3,75,"Sub-region",4
"15777",9,75,"Sub-region",12
"15778",7,75,"Sub-region",9.33333333333333
"15779",8,75,"Sub-region",10.6666666666667
"15780",8,75,"Sub-region",10.6666666666667
"15781",8,75,"Sub-region",10.6666666666667
"15782",9,75,"Sub-region",12
"15783",14,75,"Sub-region",18.6666666666667
"15784",3,75,"Sub-region",4
"15785",7,75,"Sub-region",9.33333333333333
"15786",10,75,"Sub-region",13.3333333333333
"15787",13,75,"Sub-region",17.3333333333333
"15788",15,75,"Sub-region",20
"15789",10,75,"Sub-region",13.3333333333333
"15790",8,75,"Sub-region",10.6666666666667
"15791",9,75,"Sub-region",12
"15792",12,75,"Sub-region",16
"15793",12,75,"Sub-region",16
"15794",6,75,"Sub-region",8
"15795",16,75,"Sub-region",21.3333333333333
"15796",4,75,"Sub-region",5.33333333333333
"15797",10,75,"Sub-region",13.3333333333333
"15798",11,75,"Sub-region",14.6666666666667
"15799",8,75,"Sub-region",10.6666666666667
"15800",13,75,"Sub-region",17.3333333333333
"15801",7,75,"Sub-region",9.33333333333333
"15802",7,75,"Sub-region",9.33333333333333
"15803",8,75,"Sub-region",10.6666666666667
"15804",14,75,"Sub-region",18.6666666666667
"15805",11,75,"Sub-region",14.6666666666667
"15806",11,75,"Sub-region",14.6666666666667
"15807",4,75,"Sub-region",5.33333333333333
"15808",3,75,"Sub-region",4
"15809",11,75,"Sub-region",14.6666666666667
"15810",12,75,"Sub-region",16
"15811",16,75,"Sub-region",21.3333333333333
"15812",17,75,"Sub-region",22.6666666666667
"15813",10,75,"Sub-region",13.3333333333333
"15814",11,75,"Sub-region",14.6666666666667
"15815",12,75,"Sub-region",16
"15816",15,75,"Sub-region",20
"15817",9,75,"Sub-region",12
"15818",10,75,"Sub-region",13.3333333333333
"15819",12,75,"Sub-region",16
"15820",12,75,"Sub-region",16
"15821",9,75,"Sub-region",12
"15822",18,75,"Sub-region",24
"15823",7,75,"Sub-region",9.33333333333333
